Target,Model,Percentile,EF,n,N,Ns,ns,PM,ROCE,CCR,REF,MCC,CKC,RIE,AUC_ROC,BEDROC
fkbp1a,Gold@ChemPLP,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.599,0.017
fkbp1a,Gold@ChemPLP,1.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.0,0.599,0.017
fkbp1a,Gold@ChemPLP,5.0,2.0,40,1240,62,4.0,0.674,2.069,0.526,10.0,0.042,0.041,2.0,0.599,0.017
sars-hcov,Gold@ChemPLP,0.5,0.0,39,1209,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.553,0.052
sars-hcov,Gold@ChemPLP,1.0,2.385,39,1209,13,1.0,0.714,2.5,0.508,7.692,0.026,0.023,2.385,0.553,0.052
sars-hcov,Gold@ChemPLP,5.0,1.525,39,1209,61,3.0,0.608,1.552,0.514,7.692,0.022,0.021,1.525,0.553,0.052
hiv1rt,Gold@ChemPLP,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.513,0.015
hiv1rt,Gold@ChemPLP,1.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.0,0.513,0.015
hiv1rt,Gold@ChemPLP,5.0,0.498,40,1240,62,0.997,0.329,0.49,0.487,2.492,-0.021,-0.02,0.498,0.513,0.015
a2a,Gold@ChemPLP,0.5,13.254,40,1240,7,2.993,0.957,22.405,0.536,42.753,0.169,0.119,13.254,0.62,0.213
a2a,Gold@ChemPLP,1.0,7.137,40,1240,13,2.993,0.9,8.972,0.533,23.021,0.115,0.099,7.137,0.62,0.213
a2a,Gold@ChemPLP,5.0,2.993,40,1240,62,5.985,0.762,3.206,0.551,14.964,0.083,0.081,2.993,0.62,0.213
kif11,Gold@ChemPLP,0.5,13.275,40,1240,7,2.998,0.957,22.468,0.536,42.823,0.169,0.119,13.275,0.85,0.333
kif11,Gold@ChemPLP,1.0,14.296,40,1240,13,5.995,0.963,25.676,0.572,46.117,0.25,0.214,14.296,0.85,0.333
kif11,Gold@ChemPLP,5.0,5.496,40,1240,62,10.991,0.866,6.464,0.616,27.478,0.188,0.183,5.496,0.85,0.333
cdk2,Gold@ChemPLP,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.631,0.108
cdk2,Gold@ChemPLP,1.0,4.765,40,1240,13,1.998,0.845,5.449,0.52,15.372,0.071,0.061,4.765,0.631,0.108
cdk2,Gold@ChemPLP,5.0,1.499,40,1240,62,2.998,0.604,1.524,0.513,7.494,0.021,0.02,1.499,0.631,0.108
adam17,Gold@ChemPLP,0.5,8.857,40,1240,7,2.0,0.923,12.0,0.523,28.571,0.108,0.076,8.857,0.638,0.236
adam17,Gold@ChemPLP,1.0,7.154,40,1240,13,3.0,0.9,9.0,0.533,23.077,0.116,0.099,7.154,0.638,0.236
adam17,Gold@ChemPLP,5.0,3.0,40,1240,62,6.0,0.763,3.214,0.552,15.0,0.084,0.082,3.0,0.638,0.236
akt1,Gold@ChemPLP,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.628,0.14
akt1,Gold@ChemPLP,1.0,2.379,40,1240,13,0.998,0.714,2.493,0.507,7.674,0.026,0.022,2.379,0.628,0.14
akt1,Gold@ChemPLP,5.0,3.492,40,1240,62,6.983,0.792,3.808,0.564,17.458,0.104,0.102,3.492,0.628,0.14
tie2,Gold@ChemPLP,0.5,8.857,40,1240,7,2.0,0.923,12.0,0.523,28.571,0.108,0.076,8.857,0.623,0.22
tie2,Gold@ChemPLP,1.0,7.154,40,1240,13,3.0,0.9,9.0,0.533,23.077,0.116,0.099,7.154,0.623,0.22
tie2,Gold@ChemPLP,5.0,4.0,40,1240,62,8.0,0.816,4.444,0.578,20.0,0.126,0.122,4.0,0.623,0.22
na,Gold@ChemPLP,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.494,0.061
na,Gold@ChemPLP,1.0,2.385,40,1240,13,1.0,0.714,2.5,0.508,7.692,0.026,0.022,2.385,0.494,0.061
na,Gold@ChemPLP,5.0,1.5,40,1240,62,3.0,0.604,1.525,0.513,7.5,0.021,0.02,1.5,0.494,0.061
igf1r,Gold@ChemPLP,0.5,8.857,40,1240,7,2.0,0.923,12.0,0.523,28.571,0.108,0.076,8.857,0.654,0.174
igf1r,Gold@ChemPLP,1.0,4.769,40,1240,13,2.0,0.845,5.455,0.52,15.385,0.071,0.061,4.769,0.654,0.174
igf1r,Gold@ChemPLP,5.0,3.0,40,1240,62,6.0,0.763,3.214,0.552,15.0,0.084,0.082,3.0,0.654,0.174
pygl-in,Gold@ChemPLP,0.5,8.857,40,1240,7,2.0,0.923,12.0,0.523,28.571,0.108,0.076,8.857,0.703,0.241
pygl-in,Gold@ChemPLP,1.0,9.538,40,1240,13,4.0,0.93,13.333,0.546,30.769,0.16,0.137,9.538,0.703,0.241
pygl-in,Gold@ChemPLP,5.0,4.0,40,1240,62,8.0,0.816,4.444,0.578,20.0,0.126,0.122,4.0,0.703,0.241
parp-1,Gold@ChemPLP,0.5,4.393,40,1240,7,0.992,0.832,4.953,0.51,14.171,0.047,0.033,4.393,0.753,0.164
parp-1,Gold@ChemPLP,1.0,2.365,40,1240,13,0.992,0.712,2.478,0.507,7.63,0.026,0.022,2.365,0.753,0.164
parp-1,Gold@ChemPLP,5.0,4.96,40,1240,62,9.919,0.851,5.714,0.602,24.798,0.166,0.162,4.96,0.753,0.164
jnk1,Gold@ChemPLP,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.66,0.039
jnk1,Gold@ChemPLP,1.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.0,0.66,0.039
jnk1,Gold@ChemPLP,5.0,3.0,40,1240,62,6.0,0.763,3.214,0.552,15.0,0.084,0.082,3.0,0.66,0.039
adrb2,Gold@ChemPLP,0.5,8.836,40,1240,7,1.995,0.923,11.959,0.523,28.502,0.108,0.076,8.836,0.682,0.217
adrb2,Gold@ChemPLP,1.0,7.137,40,1240,13,2.993,0.9,8.972,0.533,23.021,0.115,0.099,7.137,0.682,0.217
adrb2,Gold@ChemPLP,5.0,3.99,40,1240,62,7.981,0.816,4.432,0.577,19.952,0.125,0.122,3.99,0.682,0.217
hsp90,Gold@ChemPLP,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.524,0.066
hsp90,Gold@ChemPLP,1.0,2.385,40,1240,13,1.0,0.714,2.5,0.508,7.692,0.026,0.022,2.385,0.524,0.066
hsp90,Gold@ChemPLP,5.0,1.5,40,1240,62,3.0,0.604,1.525,0.513,7.5,0.021,0.02,1.5,0.524,0.066
ts,Gold@ChemPLP,0.5,4.429,40,1239,7,1.001,0.833,5.001,0.51,14.297,0.047,0.033,4.429,0.695,0.201
ts,Gold@ChemPLP,1.0,2.385,40,1239,13,1.001,0.714,2.5,0.508,7.699,0.026,0.022,2.385,0.695,0.201
ts,Gold@ChemPLP,5.0,5.5,40,1239,62,11.009,0.866,6.472,0.616,27.522,0.189,0.184,5.5,0.695,0.201
tpa,Gold@ChemPLP,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.707,0.054
tpa,Gold@ChemPLP,1.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.0,0.707,0.054
tpa,Gold@ChemPLP,5.0,1.192,40,1240,62,2.384,0.545,1.2,0.505,5.96,0.008,0.008,1.192,0.707,0.054
upa,Gold@ChemPLP,0.5,21.946,40,1240,7,4.956,0.986,72.722,0.561,70.795,0.288,0.203,21.946,0.715,0.583
upa,Gold@ChemPLP,1.0,21.271,40,1240,13,8.92,0.985,65.592,0.61,68.617,0.381,0.326,21.271,0.715,0.583
upa,Gold@ChemPLP,5.0,8.92,40,1240,62,17.84,0.924,12.12,0.705,44.601,0.332,0.323,8.92,0.715,0.583
prkcq,Gold@ChemPLP,0.5,4.425,40,1240,7,0.999,0.833,4.995,0.51,14.274,0.047,0.033,4.425,0.806,0.196
prkcq,Gold@ChemPLP,1.0,4.765,40,1240,13,1.998,0.845,5.449,0.52,15.372,0.071,0.061,4.765,0.806,0.196
prkcq,Gold@ChemPLP,5.0,6.994,40,1240,62,13.989,0.897,8.741,0.655,34.972,0.251,0.245,6.994,0.806,0.196
pde5,Gold@ChemPLP,0.5,9.308,40,1240,7,2.102,0.928,12.873,0.524,30.027,0.114,0.081,9.308,0.756,0.269
pde5,Gold@ChemPLP,1.0,7.518,40,1240,13,3.153,0.906,9.605,0.535,24.252,0.122,0.105,7.518,0.756,0.269
pde5,Gold@ChemPLP,5.0,4.729,40,1240,62,9.458,0.844,5.401,0.596,23.646,0.156,0.152,4.729,0.756,0.269
dhfr,Gold@ChemPLP,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.621,0.081
dhfr,Gold@ChemPLP,1.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.0,0.621,0.081
dhfr,Gold@ChemPLP,5.0,1.5,40,1240,62,3.0,0.604,1.525,0.513,7.5,0.021,0.02,1.5,0.621,0.081
rock-1,Gold@ChemPLP,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.538,0.035
rock-1,Gold@ChemPLP,1.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.0,0.538,0.035
rock-1,Gold@ChemPLP,5.0,3.0,40,1240,62,6.0,0.763,3.214,0.552,15.0,0.084,0.082,3.0,0.538,0.035
egfr,Gold@ChemPLP,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.556,0.059
egfr,Gold@ChemPLP,1.0,2.377,40,1240,13,0.997,0.714,2.491,0.507,7.667,0.026,0.022,2.377,0.556,0.059
egfr,Gold@ChemPLP,5.0,0.997,40,1240,62,1.994,0.499,0.997,0.5,4.984,-0.0,-0.0,0.997,0.556,0.059
ctsk,Gold@ChemPLP,0.5,13.286,40,1240,7,3.0,0.957,22.5,0.536,42.857,0.169,0.119,13.286,0.855,0.385
ctsk,Gold@ChemPLP,1.0,11.923,40,1240,13,5.0,0.949,18.75,0.559,38.462,0.205,0.176,11.923,0.855,0.385
ctsk,Gold@ChemPLP,5.0,7.0,40,1240,62,14.0,0.897,8.75,0.655,35.0,0.251,0.245,7.0,0.855,0.385
hdac8,Gold@ChemPLP,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.599,0.071
hdac8,Gold@ChemPLP,1.0,2.385,40,1240,13,1.0,0.714,2.5,0.508,7.692,0.026,0.022,2.385,0.599,0.071
hdac8,Gold@ChemPLP,5.0,2.0,40,1240,62,4.0,0.674,2.069,0.526,10.0,0.042,0.041,2.0,0.599,0.071
itk,Gold@ChemPLP,0.5,4.429,40,1240,7,1.0,0.833,5.0,0.51,14.286,0.047,0.033,4.429,0.627,0.064
itk,Gold@ChemPLP,1.0,2.385,40,1240,13,1.0,0.714,2.5,0.508,7.692,0.026,0.022,2.385,0.627,0.064
itk,Gold@ChemPLP,5.0,0.5,40,1240,62,1.0,0.33,0.492,0.487,2.5,-0.021,-0.02,0.5,0.627,0.064
pdk1,Gold@ChemPLP,0.5,8.829,40,1240,7,1.994,0.923,11.946,0.523,28.479,0.108,0.076,8.829,0.613,0.182
pdk1,Gold@ChemPLP,1.0,7.131,40,1240,13,2.99,0.9,8.962,0.533,23.002,0.115,0.099,7.131,0.613,0.182
pdk1,Gold@ChemPLP,5.0,1.994,40,1240,62,3.987,0.673,2.062,0.526,9.968,0.042,0.041,1.994,0.613,0.182
p38-alpha,Gold@ChemPLP,0.5,4.418,40,1240,7,0.998,0.833,4.986,0.51,14.251,0.047,0.033,4.418,0.608,0.073
p38-alpha,Gold@ChemPLP,1.0,2.379,40,1240,13,0.998,0.714,2.493,0.507,7.674,0.026,0.022,2.379,0.608,0.073
p38-alpha,Gold@ChemPLP,5.0,0.998,40,1240,62,1.995,0.499,0.998,0.5,4.988,-0.0,-0.0,0.998,0.608,0.073
er-beta,Gold@ChemPLP,0.5,4.414,40,1240,7,0.997,0.833,4.981,0.51,14.24,0.047,0.033,4.414,0.623,0.102
er-beta,Gold@ChemPLP,1.0,4.754,40,1240,13,1.994,0.845,5.434,0.52,15.335,0.071,0.06,4.754,0.623,0.102
er-beta,Gold@ChemPLP,5.0,2.492,40,1240,62,4.984,0.724,2.622,0.539,12.46,0.062,0.061,2.492,0.623,0.102
ar,Gold@ChemPLP,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.633,0.044
ar,Gold@ChemPLP,1.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.0,0.633,0.044
ar,Gold@ChemPLP,5.0,2.494,40,1240,62,4.988,0.724,2.625,0.539,12.47,0.063,0.061,2.494,0.633,0.044
pde4b,Gold@ChemPLP,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.609,0.004
pde4b,Gold@ChemPLP,1.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.0,0.609,0.004
pde4b,Gold@ChemPLP,5.0,0.499,40,1240,62,0.998,0.329,0.491,0.487,2.496,-0.021,-0.02,0.499,0.609,0.004
fxa,Gold@ChemPLP,0.5,13.286,40,1240,7,3.0,0.957,22.5,0.536,42.857,0.169,0.119,13.286,0.835,0.482
fxa,Gold@ChemPLP,1.0,14.308,40,1240,13,6.0,0.963,25.714,0.572,46.154,0.25,0.214,14.308,0.835,0.482
fxa,Gold@ChemPLP,5.0,8.5,40,1240,62,17.0,0.919,11.333,0.694,42.5,0.314,0.306,8.5,0.835,0.482
17betahsd1,Gold@ChemPLP,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.558,0.058
17betahsd1,Gold@ChemPLP,1.0,2.365,40,1240,13,0.992,0.712,2.478,0.507,7.63,0.026,0.022,2.365,0.558,0.058
17betahsd1,Gold@ChemPLP,5.0,1.488,40,1240,62,2.976,0.602,1.513,0.513,7.44,0.02,0.02,1.488,0.558,0.058
jnk3,Gold@ChemPLP,0.5,8.857,40,1240,7,2.0,0.923,12.0,0.523,28.571,0.108,0.076,8.857,0.708,0.229
jnk3,Gold@ChemPLP,1.0,9.538,40,1240,13,4.0,0.93,13.333,0.546,30.769,0.16,0.137,9.538,0.708,0.229
jnk3,Gold@ChemPLP,5.0,4.5,40,1240,62,9.0,0.836,5.094,0.59,22.5,0.147,0.143,4.5,0.708,0.229
fgfr1,Gold@ChemPLP,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.704,0.11
fgfr1,Gold@ChemPLP,1.0,4.765,40,1240,13,1.998,0.845,5.449,0.52,15.372,0.071,0.061,4.765,0.704,0.11
fgfr1,Gold@ChemPLP,5.0,3.497,40,1240,62,6.994,0.792,3.815,0.565,17.486,0.105,0.102,3.497,0.704,0.11
braf,Gold@ChemPLP,0.5,4.4,40,1240,7,0.994,0.832,4.962,0.51,14.194,0.047,0.033,4.4,0.546,0.058
braf,Gold@ChemPLP,1.0,2.369,40,1240,13,0.994,0.713,2.483,0.507,7.643,0.026,0.022,2.369,0.546,0.058
braf,Gold@ChemPLP,5.0,0.497,40,1240,62,0.994,0.328,0.489,0.487,2.484,-0.021,-0.021,0.497,0.546,0.058
src,Gold@ChemPLP,0.5,13.275,40,1240,7,2.998,0.957,22.468,0.536,42.823,0.169,0.119,13.275,0.547,0.184
src,Gold@ChemPLP,1.0,7.148,40,1240,13,2.998,0.9,8.991,0.533,23.058,0.116,0.099,7.148,0.547,0.184
src,Gold@ChemPLP,5.0,1.499,40,1240,62,2.998,0.604,1.524,0.513,7.494,0.021,0.02,1.499,0.547,0.184
ephb4,Gold@ChemPLP,0.5,13.286,40,1240,7,3.0,0.957,22.5,0.536,42.857,0.169,0.119,13.286,0.812,0.319
ephb4,Gold@ChemPLP,1.0,9.538,40,1240,13,4.0,0.93,13.333,0.546,30.769,0.16,0.137,9.538,0.812,0.319
ephb4,Gold@ChemPLP,5.0,7.0,40,1240,62,14.0,0.897,8.75,0.655,35.0,0.251,0.245,7.0,0.812,0.319
pparg,Gold@ChemPLP,0.5,8.93,40,1240,7,2.017,0.924,12.139,0.523,28.808,0.109,0.077,8.93,0.699,0.334
pparg,Gold@ChemPLP,1.0,14.426,40,1240,13,6.05,0.963,26.112,0.573,46.536,0.252,0.216,14.426,0.699,0.334
pparg,Gold@ChemPLP,5.0,6.149,40,1240,62,12.298,0.881,7.423,0.633,30.744,0.216,0.21,6.149,0.699,0.334
cox2,Gold@ChemPLP,0.5,13.232,40,1240,7,2.988,0.957,22.342,0.536,42.684,0.168,0.119,13.232,0.883,0.55
cox2,Gold@ChemPLP,1.0,16.625,40,1240,13,6.972,0.972,34.696,0.585,53.629,0.294,0.251,16.625,0.883,0.55
cox2,Gold@ChemPLP,5.0,11.454,40,1240,62,22.907,0.946,17.579,0.77,57.268,0.438,0.427,11.454,0.883,0.55
hiv1pr,Gold@ChemPLP,0.5,26.571,40,1240,7,6.0,0.994,180.0,0.575,85.714,0.352,0.248,26.571,0.792,0.623
hiv1pr,Gold@ChemPLP,1.0,21.462,40,1240,13,9.0,0.985,67.5,0.611,69.231,0.385,0.329,21.462,0.792,0.623
hiv1pr,Gold@ChemPLP,5.0,9.5,40,1240,62,19.0,0.93,13.256,0.72,47.5,0.356,0.347,9.5,0.792,0.623
ace,Gold@ChemPLP,0.5,8.857,40,1240,7,2.0,0.923,12.0,0.523,28.571,0.108,0.076,8.857,0.635,0.327
ace,Gold@ChemPLP,1.0,7.154,40,1240,13,3.0,0.9,9.0,0.533,23.077,0.116,0.099,7.154,0.635,0.327
ace,Gold@ChemPLP,5.0,6.5,40,1240,62,13.0,0.888,7.959,0.642,32.5,0.23,0.224,6.5,0.635,0.327
pr,Gold@ChemPLP,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.502,0.0
pr,Gold@ChemPLP,1.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.0,0.502,0.0
pr,Gold@ChemPLP,5.0,0.0,40,1240,62,0.0,0.0,0.0,0.474,0.0,-0.042,-0.041,0.0,0.502,0.0
tp,Gold@ChemPLP,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.347,0.0
tp,Gold@ChemPLP,1.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.0,0.347,0.0
tp,Gold@ChemPLP,5.0,0.0,40,1240,62,0.0,0.0,0.0,0.474,0.0,-0.042,-0.041,0.0,0.347,0.0
pnp,Gold@ChemPLP,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.6,0.021
pnp,Gold@ChemPLP,1.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.0,0.6,0.021
pnp,Gold@ChemPLP,5.0,0.5,40,1240,62,1.0,0.33,0.492,0.487,2.5,-0.021,-0.02,0.5,0.6,0.021
catl,Gold@ChemPLP,0.5,4.429,40,1240,7,1.0,0.833,5.0,0.51,14.286,0.047,0.033,4.429,0.735,0.142
catl,Gold@ChemPLP,1.0,2.385,40,1240,13,1.0,0.714,2.5,0.508,7.692,0.026,0.022,2.385,0.735,0.142
catl,Gold@ChemPLP,5.0,4.0,40,1240,62,8.0,0.816,4.444,0.578,20.0,0.126,0.122,4.0,0.735,0.142
gr,Gold@ChemPLP,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.612,0.086
gr,Gold@ChemPLP,1.0,2.385,40,1240,13,1.0,0.714,2.5,0.508,7.692,0.026,0.022,2.385,0.612,0.086
gr,Gold@ChemPLP,5.0,2.5,40,1240,62,5.0,0.725,2.632,0.539,12.5,0.063,0.061,2.5,0.612,0.086
jnk2,Gold@ChemPLP,0.5,13.275,40,1240,7,2.998,0.957,22.468,0.536,42.823,0.169,0.119,13.275,0.616,0.246
jnk2,Gold@ChemPLP,1.0,9.531,40,1240,13,3.997,0.93,13.318,0.546,30.744,0.16,0.137,9.531,0.616,0.246
jnk2,Gold@ChemPLP,5.0,2.498,40,1240,62,4.996,0.724,2.629,0.539,12.49,0.063,0.061,2.498,0.616,0.246
cox1,Gold@ChemPLP,0.5,4.393,40,1240,7,0.992,0.832,4.953,0.51,14.171,0.047,0.033,4.393,0.681,0.297
cox1,Gold@ChemPLP,1.0,7.096,40,1240,13,2.976,0.899,8.906,0.533,22.891,0.115,0.098,7.096,0.681,0.297
cox1,Gold@ChemPLP,5.0,5.952,40,1240,62,11.903,0.877,7.128,0.628,29.758,0.207,0.202,5.952,0.681,0.297
qpct,Gold@ChemPLP,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.658,0.014
qpct,Gold@ChemPLP,1.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.0,0.658,0.014
qpct,Gold@ChemPLP,5.0,1.0,40,1240,62,2.0,0.5,1.0,0.5,5.0,0.0,0.0,1.0,0.658,0.014
vegfr1,Gold@ChemPLP,0.5,4.429,40,1240,7,1.0,0.833,5.0,0.51,14.286,0.047,0.033,4.429,0.665,0.15
vegfr1,Gold@ChemPLP,1.0,4.769,40,1240,13,2.0,0.845,5.455,0.52,15.385,0.071,0.061,4.769,0.665,0.15
vegfr1,Gold@ChemPLP,5.0,2.5,40,1240,62,5.0,0.725,2.632,0.539,12.5,0.063,0.061,2.5,0.665,0.15
ace2,Gold@ChemPLP,0.5,4.538,40,1240,7,1.025,0.837,5.145,0.51,14.64,0.049,0.034,4.538,0.716,0.133
ace2,Gold@ChemPLP,1.0,2.444,40,1240,13,1.025,0.72,2.567,0.508,7.883,0.027,0.023,2.444,0.716,0.133
ace2,Gold@ChemPLP,5.0,3.587,40,1240,62,7.174,0.797,3.925,0.567,17.934,0.108,0.106,3.587,0.716,0.133
mdm2,Gold@ChemPLP,0.5,13.286,40,1240,7,3.0,0.957,22.5,0.536,42.857,0.169,0.119,13.286,0.481,0.262
mdm2,Gold@ChemPLP,1.0,11.923,40,1240,13,5.0,0.949,18.75,0.559,38.462,0.205,0.176,11.923,0.481,0.262
mdm2,Gold@ChemPLP,5.0,2.5,40,1240,62,5.0,0.725,2.632,0.539,12.5,0.063,0.061,2.5,0.481,0.262
alr2,Gold@ChemPLP,0.5,4.414,40,1240,7,0.997,0.833,4.981,0.51,14.24,0.047,0.033,4.414,0.47,0.069
alr2,Gold@ChemPLP,1.0,2.377,40,1240,13,0.997,0.714,2.491,0.507,7.667,0.026,0.022,2.377,0.47,0.069
alr2,Gold@ChemPLP,5.0,1.994,40,1240,62,3.987,0.673,2.062,0.526,9.968,0.042,0.041,1.994,0.47,0.069
11betahsd1,Gold@ChemPLP,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.626,0.031
11betahsd1,Gold@ChemPLP,1.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.0,0.626,0.031
11betahsd1,Gold@ChemPLP,5.0,1.5,40,1240,62,3.0,0.604,1.525,0.513,7.5,0.021,0.02,1.5,0.626,0.031
erbb2,Gold@ChemPLP,0.5,31.0,40,1240,7,7.0,1.0,inf,0.588,100.0,0.413,0.291,31.0,0.866,0.843
erbb2,Gold@ChemPLP,1.0,28.615,40,1240,13,12.0,0.997,360.0,0.65,92.308,0.519,0.444,28.615,0.866,0.843
erbb2,Gold@ChemPLP,5.0,12.0,40,1240,62,24.0,0.95,18.947,0.784,60.0,0.461,0.449,12.0,0.866,0.843
cyp2a6,Gold@ChemPLP,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.614,0.001
cyp2a6,Gold@ChemPLP,1.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.0,0.614,0.001
cyp2a6,Gold@ChemPLP,5.0,0.0,40,1240,62,0.0,0.0,0.0,0.474,0.0,-0.042,-0.041,0.0,0.614,0.001
mmp2,Gold@ChemPLP,0.5,4.535,40,1240,7,1.024,0.837,5.14,0.51,14.628,0.049,0.034,4.535,0.568,0.139
mmp2,Gold@ChemPLP,1.0,2.442,40,1240,13,1.024,0.72,2.565,0.508,7.877,0.027,0.023,2.442,0.568,0.139
mmp2,Gold@ChemPLP,5.0,2.56,40,1240,62,5.12,0.73,2.7,0.54,12.8,0.065,0.064,2.56,0.568,0.139
bcl2,Gold@ChemPLP,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.824,0.163
bcl2,Gold@ChemPLP,1.0,2.383,40,1240,13,0.999,0.714,2.498,0.507,7.686,0.026,0.022,2.383,0.824,0.163
bcl2,Gold@ChemPLP,5.0,5.995,40,1240,62,11.99,0.878,7.193,0.629,29.976,0.209,0.204,5.995,0.824,0.163
pygl-out,Gold@ChemPLP,0.5,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.0,0.591,0.013
pygl-out,Gold@ChemPLP,1.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.0,0.591,0.013
pygl-out,Gold@ChemPLP,5.0,1.5,40,1240,62,3.0,0.604,1.525,0.513,7.5,0.021,0.02,1.5,0.591,0.013
gsk3b,Gold@ChemPLP,0.5,8.857,40,1240,7,2.0,0.923,12.0,0.523,28.571,0.108,0.076,8.857,0.618,0.203
gsk3b,Gold@ChemPLP,1.0,7.154,40,1240,13,3.0,0.9,9.0,0.533,23.077,0.116,0.099,7.154,0.618,0.203
gsk3b,Gold@ChemPLP,5.0,3.5,40,1240,62,7.0,0.792,3.818,0.565,17.5,0.105,0.102,3.5,0.618,0.203
lck,Gold@ChemPLP,0.5,8.843,40,1240,7,1.997,0.923,11.973,0.523,28.525,0.108,0.076,8.843,0.62,0.207
lck,Gold@ChemPLP,1.0,7.142,40,1240,13,2.995,0.9,8.981,0.533,23.04,0.115,0.099,7.142,0.62,0.207
lck,Gold@ChemPLP,5.0,2.995,40,1240,62,5.99,0.762,3.209,0.552,14.976,0.084,0.081,2.995,0.62,0.207
jak3,Gold@ChemPLP,0.5,4.429,40,1240,7,1.0,0.833,5.0,0.51,14.286,0.047,0.033,4.429,0.775,0.143
jak3,Gold@ChemPLP,1.0,4.769,40,1240,13,2.0,0.845,5.455,0.52,15.385,0.071,0.061,4.769,0.775,0.143
jak3,Gold@ChemPLP,5.0,3.5,40,1240,62,7.0,0.792,3.818,0.565,17.5,0.105,0.102,3.5,0.775,0.143
aurkb,Gold@ChemPLP,0.5,8.857,40,1240,7,2.0,0.923,12.0,0.523,28.571,0.108,0.076,8.857,0.571,0.276
aurkb,Gold@ChemPLP,1.0,9.538,40,1240,13,4.0,0.93,13.333,0.546,30.769,0.16,0.137,9.538,0.571,0.276
aurkb,Gold@ChemPLP,5.0,4.0,40,1240,62,8.0,0.816,4.444,0.578,20.0,0.126,0.122,4.0,0.571,0.276
