Target,Model,Percentile,Factor_Type,EF_lit,NEF_lit,EF_calc,NEF_calc,n,N,Ns,ns,PM,ROCE,CCR,REF,MCC,CKC,AUC_ROC,BEDROC
thrombin,GlideSP/GlideSP,1.0,NEF,,22.063,69.231,21.462,40,1240,13,9,0.985,67.5,0.611,69.231,0.385,0.329,0.891,0.677
thrombin,GlideSP/GlideSP,5.0,NEF,,12.016,38.71,12.0,40,1240,62,24,0.95,18.947,0.784,60.0,0.461,0.449,0.891,0.677
tie2,GlideSP/GlideSP,0.5,NEF,,24.979,85.714,26.571,40,1240,7,6,0.994,180.0,0.575,85.714,0.352,0.248,0.62,0.402
tie2,GlideSP/GlideSP,1.0,NEF,,14.988,46.154,14.308,40,1240,13,6,0.963,25.714,0.572,46.154,0.25,0.214,0.62,0.402
tie2,GlideSP/GlideSP,5.0,NEF,,3.497,11.29,3.5,40,1240,62,7,0.792,3.818,0.565,17.5,0.105,0.102,0.62,0.402
tk,GlideSP/GlideSP,0.5,NEF,,31.641,100.0,31.0,40,1240,7,7,1.0,inf,0.588,100.0,0.413,0.291,0.748,0.835
tk,GlideSP/GlideSP,1.0,NEF,,31.641,100.0,31.0,40,1240,13,13,1.0,inf,0.662,100.0,0.564,0.482,0.748,0.835
tk,GlideSP/GlideSP,5.0,NEF,,12.758,41.935,13.0,40,1240,62,26,0.956,21.667,0.81,65.0,0.503,0.49,0.748,0.835
tp,GlideSP/GlideSP,0.5,NEF,,10.946,28.571,8.857,40,1240,7,2,0.923,12.0,0.523,28.571,0.108,0.076,0.642,0.291
tp,GlideSP/GlideSP,1.0,NEF,,11.941,38.462,11.923,40,1240,13,5,0.949,18.75,0.559,38.462,0.205,0.176,0.642,0.291
tp,GlideSP/GlideSP,5.0,NEF,,5.151,16.129,5.0,40,1240,62,10,0.852,5.769,0.603,25.0,0.168,0.163,0.642,0.291
tpa,GlideSP/GlideSP,0.5,NEF,,25.461,85.714,26.571,40,1240,7,6,0.994,180.0,0.575,85.714,0.352,0.248,0.875,0.739
tpa,GlideSP/GlideSP,1.0,NEF,,28.007,92.308,28.615,40,1240,13,12,0.997,360.0,0.65,92.308,0.519,0.444,0.875,0.739
tpa,GlideSP/GlideSP,5.0,NEF,,10.357,33.871,10.5,40,1240,62,21,0.939,15.366,0.745,52.5,0.398,0.388,0.875,0.739
ts,GlideSP/GlideSP,0.5,NEF,,8.714,28.571,8.85,40,1239,7,2,0.923,11.99,0.523,28.571,0.108,0.076,0.845,0.255
ts,GlideSP/GlideSP,1.0,NEF,,7.038,23.077,7.148,40,1239,13,3,0.9,8.992,0.533,23.077,0.116,0.099,0.845,0.255
ts,GlideSP/GlideSP,5.0,NEF,,6.5,20.968,6.495,40,1239,62,13,0.888,7.953,0.642,32.5,0.23,0.224,0.845,0.255
upa,GlideSP/GlideSP,0.5,NEF,,29.9,100.0,31.0,40,1240,7,7,1.0,inf,0.588,100.0,0.413,0.291,0.707,0.782
upa,GlideSP/GlideSP,1.0,NEF,,29.9,100.0,31.0,40,1240,13,13,1.0,inf,0.662,100.0,0.564,0.482,0.707,0.782
upa,GlideSP/GlideSP,5.0,NEF,,9.967,32.258,10.0,40,1240,62,20,0.935,14.286,0.732,50.0,0.377,0.367,0.707,0.782
vegfr1,GlideSP/GlideSP,0.5,NEF,,9.982,28.571,8.857,40,1240,7,2,0.923,12.0,0.523,28.571,0.108,0.076,0.734,0.425
vegfr1,GlideSP/GlideSP,1.0,NEF,,14.974,46.154,14.308,40,1240,13,6,0.963,25.714,0.572,46.154,0.25,0.214,0.734,0.425
vegfr1,GlideSP/GlideSP,5.0,NEF,,6.83,22.581,7.0,40,1240,62,14,0.897,8.75,0.655,35.0,0.251,0.245,0.734,0.425
vegfr2,GlideSP/GlideSP,0.5,NEF,,13.407,42.857,13.286,40,1240,7,3,0.957,22.5,0.536,42.857,0.169,0.119,0.636,0.237
vegfr2,GlideSP/GlideSP,1.0,NEF,,7.219,23.077,7.154,40,1240,13,3,0.9,9.0,0.533,23.077,0.116,0.099,0.636,0.237
vegfr2,GlideSP/GlideSP,5.0,NEF,,3.59,11.29,3.5,40,1240,62,7,0.792,3.818,0.565,17.5,0.105,0.102,0.636,0.237
11betahsd1,GlideSP/GOLD,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.626,0.031
11betahsd1,GlideSP/GOLD,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.626,0.031
11betahsd1,GlideSP/GOLD,5.0,NEF,,1.5,4.839,1.5,40,1240,62,3,0.604,1.525,0.513,7.5,0.021,0.02,0.626,0.031
17betahsd1,GlideSP/GOLD,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.558,0.058
17betahsd1,GlideSP/GOLD,1.0,NEF,,2.365,7.692,2.385,40,1240,13,1,0.714,2.5,0.507,7.692,0.026,0.022,0.558,0.058
17betahsd1,GlideSP/GOLD,5.0,NEF,,1.488,4.839,1.5,40,1240,62,3,0.604,1.525,0.513,7.5,0.021,0.02,0.558,0.058
a2a,GlideSP/GOLD,0.5,NEF,,13.254,42.857,13.286,40,1240,7,3,0.957,22.5,0.536,42.857,0.169,0.119,0.62,0.213
a2a,GlideSP/GOLD,1.0,NEF,,7.137,23.077,7.154,40,1240,13,3,0.9,9.0,0.533,23.077,0.116,0.099,0.62,0.213
a2a,GlideSP/GOLD,5.0,NEF,,2.993,9.677,3.0,40,1240,62,6,0.763,3.214,0.552,15.0,0.084,0.082,0.62,0.213
ace,GlideSP/GOLD,0.5,NEF,,8.857,28.571,8.857,40,1240,7,2,0.923,12.0,0.523,28.571,0.108,0.076,0.635,0.327
ace,GlideSP/GOLD,1.0,NEF,,7.154,23.077,7.154,40,1240,13,3,0.9,9.0,0.533,23.077,0.116,0.099,0.635,0.327
ace,GlideSP/GOLD,5.0,NEF,,6.5,20.968,6.5,40,1240,62,13,0.888,7.959,0.642,32.5,0.23,0.224,0.635,0.327
ace2,GlideSP/GOLD,0.5,NEF,,4.538,14.286,4.429,40,1240,7,1,0.833,5.0,0.51,14.286,0.047,0.033,0.716,0.133
ace2,GlideSP/GOLD,1.0,NEF,,2.444,7.692,2.385,40,1240,13,1,0.714,2.5,0.507,7.692,0.026,0.022,0.716,0.133
ace2,GlideSP/GOLD,5.0,NEF,,3.587,11.29,3.5,40,1240,62,7,0.792,3.818,0.565,17.5,0.105,0.102,0.716,0.133
ache,GlideSP/GOLD,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.652,0.091
ache,GlideSP/GOLD,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.652,0.091
ache,GlideSP/GOLD,5.0,NEF,,4.98,16.129,5.0,40,1240,62,10,0.852,5.769,0.603,25.0,0.168,0.163,0.652,0.091
adam17,GlideSP/GOLD,0.5,NEF,,8.857,28.571,8.857,40,1240,7,2,0.923,12.0,0.523,28.571,0.108,0.076,0.638,0.236
adam17,GlideSP/GOLD,1.0,NEF,,7.154,23.077,7.154,40,1240,13,3,0.9,9.0,0.533,23.077,0.116,0.099,0.638,0.236
adam17,GlideSP/GOLD,5.0,NEF,,3.0,9.677,3.0,40,1240,62,6,0.763,3.214,0.552,15.0,0.084,0.082,0.638,0.236
adrb2,GlideSP/GOLD,0.5,NEF,,8.836,28.571,8.857,40,1240,7,2,0.923,12.0,0.523,28.571,0.108,0.076,0.682,0.217
adrb2,GlideSP/GOLD,1.0,NEF,,7.137,23.077,7.154,40,1240,13,3,0.9,9.0,0.533,23.077,0.116,0.099,0.682,0.217
adrb2,GlideSP/GOLD,5.0,NEF,,3.99,12.903,4.0,40,1240,62,8,0.816,4.444,0.578,20.0,0.126,0.122,0.682,0.217
akt1,GlideSP/GOLD,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.628,0.14
akt1,GlideSP/GOLD,1.0,NEF,,2.379,7.692,2.385,40,1240,13,1,0.714,2.5,0.507,7.692,0.026,0.022,0.628,0.14
akt1,GlideSP/GOLD,5.0,NEF,,3.492,11.29,3.5,40,1240,62,7,0.792,3.818,0.565,17.5,0.105,0.102,0.628,0.14
alr2,GlideSP/GOLD,0.5,NEF,,4.414,14.286,4.429,40,1240,7,1,0.833,5.0,0.51,14.286,0.047,0.033,0.47,0.069
alr2,GlideSP/GOLD,1.0,NEF,,2.377,7.692,2.385,40,1240,13,1,0.714,2.5,0.507,7.692,0.026,0.022,0.47,0.069
alr2,GlideSP/GOLD,5.0,NEF,,1.994,6.452,2.0,40,1240,62,4,0.674,2.069,0.526,10.0,0.042,0.041,0.47,0.069
ar,GlideSP/GOLD,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.633,0.044
ar,GlideSP/GOLD,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.633,0.044
ar,GlideSP/GOLD,5.0,NEF,,2.494,8.065,2.5,40,1240,62,5,0.725,2.632,0.539,12.5,0.063,0.061,0.633,0.044
aurka,GlideSP/GOLD,0.5,NEF,,13.286,42.857,13.286,40,1240,7,3,0.957,22.5,0.536,42.857,0.169,0.119,0.652,0.234
aurka,GlideSP/GOLD,1.0,NEF,,9.538,30.769,9.538,40,1240,13,4,0.93,13.333,0.546,30.769,0.16,0.137,0.652,0.234
aurka,GlideSP/GOLD,5.0,NEF,,4.0,12.903,4.0,40,1240,62,8,0.816,4.444,0.578,20.0,0.126,0.122,0.652,0.234
aurkb,GlideSP/GOLD,0.5,NEF,,8.857,28.571,8.857,40,1240,7,2,0.923,12.0,0.523,28.571,0.108,0.076,0.571,0.276
aurkb,GlideSP/GOLD,1.0,NEF,,9.538,30.769,9.538,40,1240,13,4,0.93,13.333,0.546,30.769,0.16,0.137,0.571,0.276
aurkb,GlideSP/GOLD,5.0,NEF,,4.0,12.903,4.0,40,1240,62,8,0.816,4.444,0.578,20.0,0.126,0.122,0.571,0.276
bcl2,GlideSP/GOLD,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.824,0.163
bcl2,GlideSP/GOLD,1.0,NEF,,2.383,7.692,2.385,40,1240,13,1,0.714,2.5,0.507,7.692,0.026,0.022,0.824,0.163
bcl2,GlideSP/GOLD,5.0,NEF,,5.995,19.355,6.0,40,1240,62,12,0.878,7.2,0.629,30.0,0.209,0.204,0.824,0.163
braf,GlideSP/GOLD,0.5,NEF,,4.4,14.286,4.429,40,1240,7,1,0.833,5.0,0.51,14.286,0.047,0.033,0.546,0.058
braf,GlideSP/GOLD,1.0,NEF,,2.369,7.692,2.385,40,1240,13,1,0.714,2.5,0.507,7.692,0.026,0.022,0.546,0.058
braf,GlideSP/GOLD,5.0,NEF,,0.497,1.613,0.5,40,1240,62,1,0.33,0.492,0.487,2.5,-0.021,-0.02,0.546,0.058
catl,GlideSP/GOLD,0.5,NEF,,4.429,14.286,4.429,40,1240,7,1,0.833,5.0,0.51,14.286,0.047,0.033,0.735,0.142
catl,GlideSP/GOLD,1.0,NEF,,2.385,7.692,2.385,40,1240,13,1,0.714,2.5,0.507,7.692,0.026,0.022,0.735,0.142
catl,GlideSP/GOLD,5.0,NEF,,4.0,12.903,4.0,40,1240,62,8,0.816,4.444,0.578,20.0,0.126,0.122,0.735,0.142
cdk2,GlideSP/GOLD,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.631,0.108
cdk2,GlideSP/GOLD,1.0,NEF,,4.765,15.385,4.769,40,1240,13,2,0.845,5.455,0.52,15.385,0.071,0.061,0.631,0.108
cdk2,GlideSP/GOLD,5.0,NEF,,1.499,4.839,1.5,40,1240,62,3,0.604,1.525,0.513,7.5,0.021,0.02,0.631,0.108
cox1,GlideSP/GOLD,0.5,NEF,,4.393,14.286,4.429,40,1240,7,1,0.833,5.0,0.51,14.286,0.047,0.033,0.681,0.297
cox1,GlideSP/GOLD,1.0,NEF,,7.096,23.077,7.154,40,1240,13,3,0.9,9.0,0.533,23.077,0.116,0.099,0.681,0.297
cox1,GlideSP/GOLD,5.0,NEF,,5.952,19.355,6.0,40,1240,62,12,0.878,7.2,0.629,30.0,0.209,0.204,0.681,0.297
cox2,GlideSP/GOLD,0.5,NEF,,13.232,42.857,13.286,40,1240,7,3,0.957,22.5,0.536,42.857,0.169,0.119,0.883,0.55
cox2,GlideSP/GOLD,1.0,NEF,,16.625,53.846,16.692,40,1240,13,7,0.972,35.0,0.585,53.846,0.295,0.252,0.883,0.55
cox2,GlideSP/GOLD,5.0,NEF,,11.454,37.097,11.5,40,1240,62,23,0.947,17.692,0.771,57.5,0.44,0.429,0.883,0.55
ctsk,GlideSP/GOLD,0.5,NEF,,13.286,42.857,13.286,40,1240,7,3,0.957,22.5,0.536,42.857,0.169,0.119,0.855,0.385
ctsk,GlideSP/GOLD,1.0,NEF,,11.923,38.462,11.923,40,1240,13,5,0.949,18.75,0.559,38.462,0.205,0.176,0.855,0.385
ctsk,GlideSP/GOLD,5.0,NEF,,7.0,22.581,7.0,40,1240,62,14,0.897,8.75,0.655,35.0,0.251,0.245,0.855,0.385
cyp2a6,GlideSP/GOLD,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.614,0.001
cyp2a6,GlideSP/GOLD,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.614,0.001
cyp2a6,GlideSP/GOLD,5.0,NEF,,0.0,0.0,0.0,40,1240,62,0,0.0,0.0,0.474,0.0,-0.042,-0.041,0.614,0.001
dhfr,GlideSP/GOLD,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.621,0.081
dhfr,GlideSP/GOLD,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.621,0.081
dhfr,GlideSP/GOLD,5.0,NEF,,1.5,4.839,1.5,40,1240,62,3,0.604,1.525,0.513,7.5,0.021,0.02,0.621,0.081
egfr,GlideSP/GOLD,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.556,0.059
egfr,GlideSP/GOLD,1.0,NEF,,2.377,7.692,2.385,40,1240,13,1,0.714,2.5,0.507,7.692,0.026,0.022,0.556,0.059
egfr,GlideSP/GOLD,5.0,NEF,,0.997,3.226,1.0,40,1240,62,2,0.5,1.0,0.5,5.0,0.0,0.0,0.556,0.059
ephb4,GlideSP/GOLD,0.5,NEF,,13.286,42.857,13.286,40,1240,7,3,0.957,22.5,0.536,42.857,0.169,0.119,0.812,0.319
ephb4,GlideSP/GOLD,1.0,NEF,,9.538,30.769,9.538,40,1240,13,4,0.93,13.333,0.546,30.769,0.16,0.137,0.812,0.319
ephb4,GlideSP/GOLD,5.0,NEF,,7.0,22.581,7.0,40,1240,62,14,0.897,8.75,0.655,35.0,0.251,0.245,0.812,0.319
erbb2,GlideSP/GOLD,0.5,NEF,,31.0,100.0,31.0,40,1240,7,7,1.0,inf,0.588,100.0,0.413,0.291,0.866,0.843
erbb2,GlideSP/GOLD,1.0,NEF,,28.615,92.308,28.615,40,1240,13,12,0.997,360.0,0.65,92.308,0.519,0.444,0.866,0.843
erbb2,GlideSP/GOLD,5.0,NEF,,12.0,38.71,12.0,40,1240,62,24,0.95,18.947,0.784,60.0,0.461,0.449,0.866,0.843
er-beta,GlideSP/GOLD,0.5,NEF,,4.414,14.286,4.429,40,1240,7,1,0.833,5.0,0.51,14.286,0.047,0.033,0.623,0.102
er-beta,GlideSP/GOLD,1.0,NEF,,4.754,15.385,4.769,40,1240,13,2,0.845,5.455,0.52,15.385,0.071,0.061,0.623,0.102
er-beta,GlideSP/GOLD,5.0,NEF,,2.492,8.065,2.5,40,1240,62,5,0.725,2.632,0.539,12.5,0.063,0.061,0.623,0.102
fgfr1,GlideSP/GOLD,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.704,0.11
fgfr1,GlideSP/GOLD,1.0,NEF,,4.765,15.385,4.769,40,1240,13,2,0.845,5.455,0.52,15.385,0.071,0.061,0.704,0.11
fgfr1,GlideSP/GOLD,5.0,NEF,,3.497,11.29,3.5,40,1240,62,7,0.792,3.818,0.565,17.5,0.105,0.102,0.704,0.11
fkbp1a,GlideSP/GOLD,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.599,0.017
fkbp1a,GlideSP/GOLD,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.599,0.017
fkbp1a,GlideSP/GOLD,5.0,NEF,,2.0,6.452,2.0,40,1240,62,4,0.674,2.069,0.526,10.0,0.042,0.041,0.599,0.017
fxa,GlideSP/GOLD,0.5,NEF,,13.286,42.857,13.286,40,1240,7,3,0.957,22.5,0.536,42.857,0.169,0.119,0.835,0.482
fxa,GlideSP/GOLD,1.0,NEF,,14.308,46.154,14.308,40,1240,13,6,0.963,25.714,0.572,46.154,0.25,0.214,0.835,0.482
fxa,GlideSP/GOLD,5.0,NEF,,8.5,27.419,8.5,40,1240,62,17,0.919,11.333,0.694,42.5,0.314,0.306,0.835,0.482
gba,GlideSP/GOLD,0.5,NEF,,8.857,28.571,8.857,40,1240,7,2,0.923,12.0,0.523,28.571,0.108,0.076,0.548,0.133
gba,GlideSP/GOLD,1.0,NEF,,4.769,15.385,4.769,40,1240,13,2,0.845,5.455,0.52,15.385,0.071,0.061,0.548,0.133
gba,GlideSP/GOLD,5.0,NEF,,2.0,6.452,2.0,40,1240,62,4,0.674,2.069,0.526,10.0,0.042,0.041,0.548,0.133
gr,GlideSP/GOLD,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.612,0.086
gr,GlideSP/GOLD,1.0,NEF,,2.385,7.692,2.385,40,1240,13,1,0.714,2.5,0.507,7.692,0.026,0.022,0.612,0.086
gr,GlideSP/GOLD,5.0,NEF,,2.5,8.065,2.5,40,1240,62,5,0.725,2.632,0.539,12.5,0.063,0.061,0.612,0.086
gsk3b,GlideSP/GOLD,0.5,NEF,,8.857,28.571,8.857,40,1240,7,2,0.923,12.0,0.523,28.571,0.108,0.076,0.618,0.203
gsk3b,GlideSP/GOLD,1.0,NEF,,7.154,23.077,7.154,40,1240,13,3,0.9,9.0,0.533,23.077,0.116,0.099,0.618,0.203
gsk3b,GlideSP/GOLD,5.0,NEF,,3.5,11.29,3.5,40,1240,62,7,0.792,3.818,0.565,17.5,0.105,0.102,0.618,0.203
hdac2,GlideSP/GOLD,0.5,NEF,,13.286,42.857,13.286,40,1240,7,3,0.957,22.5,0.536,42.857,0.169,0.119,0.82,0.324
hdac2,GlideSP/GOLD,1.0,NEF,,9.538,30.769,9.538,40,1240,13,4,0.93,13.333,0.546,30.769,0.16,0.137,0.82,0.324
hdac2,GlideSP/GOLD,5.0,NEF,,6.5,20.968,6.5,40,1240,62,13,0.888,7.959,0.642,32.5,0.23,0.224,0.82,0.324
hdac8,GlideSP/GOLD,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.599,0.071
hdac8,GlideSP/GOLD,1.0,NEF,,2.385,7.692,2.385,40,1240,13,1,0.714,2.5,0.507,7.692,0.026,0.022,0.599,0.071
hdac8,GlideSP/GOLD,5.0,NEF,,2.0,6.452,2.0,40,1240,62,4,0.674,2.069,0.526,10.0,0.042,0.041,0.599,0.071
hiv1pr,GlideSP/GOLD,0.5,NEF,,26.571,85.714,26.571,40,1240,7,6,0.994,180.0,0.575,85.714,0.352,0.248,0.792,0.623
hiv1pr,GlideSP/GOLD,1.0,NEF,,21.462,69.231,21.462,40,1240,13,9,0.985,67.5,0.611,69.231,0.385,0.329,0.792,0.623
hiv1pr,GlideSP/GOLD,5.0,NEF,,9.5,30.645,9.5,40,1240,62,19,0.93,13.256,0.72,47.5,0.356,0.347,0.792,0.623
hiv1rt,GlideSP/GOLD,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.513,0.015
hiv1rt,GlideSP/GOLD,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.513,0.015
hiv1rt,GlideSP/GOLD,5.0,NEF,,0.498,1.613,0.5,40,1240,62,1,0.33,0.492,0.487,2.5,-0.021,-0.02,0.513,0.015
hmgr,GlideSP/GOLD,0.5,NEF,,4.414,14.286,4.429,40,1240,7,1,0.833,5.0,0.51,14.286,0.047,0.033,0.638,0.16
hmgr,GlideSP/GOLD,1.0,NEF,,2.377,7.692,2.385,40,1240,13,1,0.714,2.5,0.507,7.692,0.026,0.022,0.638,0.16
hmgr,GlideSP/GOLD,5.0,NEF,,3.987,12.903,4.0,40,1240,62,8,0.816,4.444,0.578,20.0,0.126,0.122,0.638,0.16
hsp90,GlideSP/GOLD,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.524,0.066
hsp90,GlideSP/GOLD,1.0,NEF,,2.385,7.692,2.385,40,1240,13,1,0.714,2.5,0.507,7.692,0.026,0.022,0.524,0.066
hsp90,GlideSP/GOLD,5.0,NEF,,1.5,4.839,1.5,40,1240,62,3,0.604,1.525,0.513,7.5,0.021,0.02,0.524,0.066
igf1r,GlideSP/GOLD,0.5,NEF,,8.857,28.571,8.857,40,1240,7,2,0.923,12.0,0.523,28.571,0.108,0.076,0.654,0.174
igf1r,GlideSP/GOLD,1.0,NEF,,4.769,15.385,4.769,40,1240,13,2,0.845,5.455,0.52,15.385,0.071,0.061,0.654,0.174
igf1r,GlideSP/GOLD,5.0,NEF,,3.0,9.677,3.0,40,1240,62,6,0.763,3.214,0.552,15.0,0.084,0.082,0.654,0.174
inha,GlideSP/GOLD,0.5,NEF,,13.286,42.857,13.286,40,1240,7,3,0.957,22.5,0.536,42.857,0.169,0.119,0.588,0.274
inha,GlideSP/GOLD,1.0,NEF,,9.538,30.769,9.538,40,1240,13,4,0.93,13.333,0.546,30.769,0.16,0.137,0.588,0.274
inha,GlideSP/GOLD,5.0,NEF,,3.0,9.677,3.0,40,1240,62,6,0.763,3.214,0.552,15.0,0.084,0.082,0.588,0.274
itk,GlideSP/GOLD,0.5,NEF,,4.429,14.286,4.429,40,1240,7,1,0.833,5.0,0.51,14.286,0.047,0.033,0.627,0.064
itk,GlideSP/GOLD,1.0,NEF,,2.385,7.692,2.385,40,1240,13,1,0.714,2.5,0.507,7.692,0.026,0.022,0.627,0.064
itk,GlideSP/GOLD,5.0,NEF,,0.5,1.613,0.5,40,1240,62,1,0.33,0.492,0.487,2.5,-0.021,-0.02,0.627,0.064
jak3,GlideSP/GOLD,0.5,NEF,,4.429,14.286,4.429,40,1240,7,1,0.833,5.0,0.51,14.286,0.047,0.033,0.775,0.143
jak3,GlideSP/GOLD,1.0,NEF,,4.769,15.385,4.769,40,1240,13,2,0.845,5.455,0.52,15.385,0.071,0.061,0.775,0.143
jak3,GlideSP/GOLD,5.0,NEF,,3.5,11.29,3.5,40,1240,62,7,0.792,3.818,0.565,17.5,0.105,0.102,0.775,0.143
jnk1,GlideSP/GOLD,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.66,0.039
jnk1,GlideSP/GOLD,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.66,0.039
jnk1,GlideSP/GOLD,5.0,NEF,,3.0,9.677,3.0,40,1240,62,6,0.763,3.214,0.552,15.0,0.084,0.082,0.66,0.039
jnk2,GlideSP/GOLD,0.5,NEF,,13.275,42.857,13.286,40,1240,7,3,0.957,22.5,0.536,42.857,0.169,0.119,0.616,0.246
jnk2,GlideSP/GOLD,1.0,NEF,,9.531,30.769,9.538,40,1240,13,4,0.93,13.333,0.546,30.769,0.16,0.137,0.616,0.246
jnk2,GlideSP/GOLD,5.0,NEF,,2.498,8.065,2.5,40,1240,62,5,0.725,2.632,0.539,12.5,0.063,0.061,0.616,0.246
jnk3,GlideSP/GOLD,0.5,NEF,,8.857,28.571,8.857,40,1240,7,2,0.923,12.0,0.523,28.571,0.108,0.076,0.708,0.229
jnk3,GlideSP/GOLD,1.0,NEF,,9.538,30.769,9.538,40,1240,13,4,0.93,13.333,0.546,30.769,0.16,0.137,0.708,0.229
jnk3,GlideSP/GOLD,5.0,NEF,,4.5,14.516,4.5,40,1240,62,9,0.836,5.094,0.59,22.5,0.147,0.143,0.708,0.229
kif11,GlideSP/GOLD,0.5,NEF,,13.275,42.857,13.286,40,1240,7,3,0.957,22.5,0.536,42.857,0.169,0.119,0.85,0.333
kif11,GlideSP/GOLD,1.0,NEF,,14.296,46.154,14.308,40,1240,13,6,0.963,25.714,0.572,46.154,0.25,0.214,0.85,0.333
kif11,GlideSP/GOLD,5.0,NEF,,5.496,17.742,5.5,40,1240,62,11,0.866,6.471,0.616,27.5,0.188,0.184,0.85,0.333
lck,GlideSP/GOLD,0.5,NEF,,8.843,28.571,8.857,40,1240,7,2,0.923,12.0,0.523,28.571,0.108,0.076,0.62,0.207
lck,GlideSP/GOLD,1.0,NEF,,7.142,23.077,7.154,40,1240,13,3,0.9,9.0,0.533,23.077,0.116,0.099,0.62,0.207
lck,GlideSP/GOLD,5.0,NEF,,2.995,9.677,3.0,40,1240,62,6,0.763,3.214,0.552,15.0,0.084,0.082,0.62,0.207
mdm2,GlideSP/GOLD,0.5,NEF,,13.286,42.857,13.286,40,1240,7,3,0.957,22.5,0.536,42.857,0.169,0.119,0.481,0.262
mdm2,GlideSP/GOLD,1.0,NEF,,11.923,38.462,11.923,40,1240,13,5,0.949,18.75,0.559,38.462,0.205,0.176,0.481,0.262
mdm2,GlideSP/GOLD,5.0,NEF,,2.5,8.065,2.5,40,1240,62,5,0.725,2.632,0.539,12.5,0.063,0.061,0.481,0.262
mk2,GlideSP/GOLD,0.5,NEF,,9.544,28.571,8.857,40,1240,7,2,0.923,12.0,0.523,28.571,0.108,0.076,0.727,0.269
mk2,GlideSP/GOLD,1.0,NEF,,7.709,23.077,7.154,40,1240,13,3,0.9,9.0,0.533,23.077,0.116,0.099,0.727,0.269
mk2,GlideSP/GOLD,5.0,NEF,,4.31,14.516,4.5,40,1240,62,9,0.836,5.094,0.59,22.5,0.147,0.143,0.727,0.269
mmp2,GlideSP/GOLD,0.5,NEF,,4.535,14.286,4.429,40,1240,7,1,0.833,5.0,0.51,14.286,0.047,0.033,0.568,0.139
mmp2,GlideSP/GOLD,1.0,NEF,,2.442,7.692,2.385,40,1240,13,1,0.714,2.5,0.507,7.692,0.026,0.022,0.568,0.139
mmp2,GlideSP/GOLD,5.0,NEF,,2.56,8.065,2.5,40,1240,62,5,0.725,2.632,0.539,12.5,0.063,0.061,0.568,0.139
na,GlideSP/GOLD,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.494,0.061
na,GlideSP/GOLD,1.0,NEF,,2.385,7.692,2.385,40,1240,13,1,0.714,2.5,0.507,7.692,0.026,0.022,0.494,0.061
