Target,Model,Percentile,Factor_Type,EF_lit,NEF_lit,EF_calc,NEF_calc,n,N,Ns,ns,PM,ROCE,CCR,REF,MCC,CKC,AUC_ROC,BEDROC
egfr,DLIGAND2,1.0,NEF,,4.09,6.18,4.058,542,35592,356,22,0.81,4.26,0.516,6.18,0.038,0.037,,
esr1,DLIGAND2,1.0,NEF,,19.28,35.071,19.292,383,21068,211,74,0.967,29.172,0.593,35.071,0.25,0.239,,
esr2,DLIGAND2,1.0,NEF,,3.36,5.825,3.264,367,20566,206,12,0.773,3.404,0.512,5.825,0.031,0.029,,
fa10,DLIGAND2,1.0,NEF,,3.53,6.574,3.534,537,28862,289,19,0.788,3.712,0.513,6.574,0.035,0.033,,
fa7,DLIGAND2,1.0,NEF,,31.19,56.25,31.401,114,6364,64,36,0.986,70.489,0.656,56.25,0.414,0.397,,
fabp4,DLIGAND2,1.0,NEF,,21.1,35.714,21.254,47,2797,28,10,0.97,32.506,0.603,35.714,0.266,0.257,,
fak1,DLIGAND2,1.0,NEF,,0.0,0.0,0.0,100,5450,55,0,0.0,0.0,0.495,0.0,-0.014,-0.013,,
fgfr1,DLIGAND2,1.0,NEF,,3.05,4.494,2.858,139,8839,89,4,0.747,2.945,0.51,4.494,0.024,0.023,,
fkb1a,DLIGAND2,1.0,NEF,,6.61,11.667,6.213,111,5911,60,7,0.873,6.901,0.527,11.667,0.073,0.07,,
fnta,DLIGAND2,1.0,NEF,,15.02,17.083,15.031,592,52092,521,89,0.947,17.922,0.571,17.083,0.151,0.151,,
fpps,DLIGAND2,1.0,NEF,,0.0,0.0,0.0,85,8935,90,0,0.0,0.0,0.495,0.0,-0.01,-0.01,,
gcr,DLIGAND2,1.0,NEF,,0.36,0.654,0.387,258,15258,153,1,0.277,0.382,0.497,0.654,-0.008,-0.008,,
glcm,DLIGAND2,1.0,NEF,,0.0,0.0,0.0,54,3854,39,0,0.0,0.0,0.495,0.0,-0.012,-0.012,,
gria2,DLIGAND2,1.0,NEF,,1.01,1.653,1.256,158,12003,121,2,0.558,1.26,0.501,1.653,0.003,0.003,,
grik1,DLIGAND2,1.0,NEF,,0.0,0.0,0.0,101,6651,67,0,0.0,0.0,0.495,0.0,-0.013,-0.012,,
hdac2,DLIGAND2,1.0,NEF,,5.47,9.524,5.398,185,10485,105,10,0.854,5.861,0.522,9.524,0.059,0.057,,
hdac8,DLIGAND2,1.0,NEF,,0.0,0.0,0.0,170,10620,107,0,0.0,0.0,0.495,0.0,-0.013,-0.013,,
hivint,DLIGAND2,1.0,NEF,,12.37,17.647,11.912,100,6750,68,12,0.934,14.25,0.556,17.647,0.135,0.132,,
hivpr,DLIGAND2,1.0,NEF,,13.35,19.835,13.428,536,36286,363,72,0.943,16.503,0.563,19.835,0.153,0.15,,
hivrt,DLIGAND2,1.0,NEF,,0.16,0.518,0.295,338,19229,193,1,0.225,0.291,0.496,0.518,-0.009,-0.009,,
hmdh,DLIGAND2,1.0,NEF,,8.41,15.556,8.162,170,8920,90,14,0.905,9.481,0.537,15.556,0.101,0.096,,
hs90a,DLIGAND2,1.0,NEF,,0.0,0.0,0.0,88,4938,50,0,0.0,0.0,0.495,0.0,-0.014,-0.013,,
hxk4,DLIGAND2,1.0,NEF,,0.78,2.083,1.085,92,4792,48,1,0.521,1.087,0.5,2.083,0.001,0.001,,
igf1r,DLIGAND2,1.0,NEF,,9.26,14.737,9.408,148,9448,95,14,0.916,10.861,0.543,14.737,0.107,0.104,,
inha,DLIGAND2,1.0,NEF,,0.0,0.0,0.0,43,2343,24,0,0.0,0.0,0.495,0.0,-0.014,-0.013,,
ital,DLIGAND2,1.0,NEF,,0.0,0.0,0.0,138,8638,87,0,0.0,0.0,0.495,0.0,-0.013,-0.013,,
jak2,DLIGAND2,1.0,NEF,,9.22,14.925,9.216,107,6607,67,10,0.914,10.657,0.542,14.925,0.107,0.104,,
kif11,DLIGAND2,1.0,NEF,,0.51,1.429,0.858,116,6966,70,1,0.461,0.856,0.499,1.429,-0.002,-0.002,,
kit,DLIGAND2,1.0,NEF,,3.56,5.607,3.586,166,10616,107,6,0.789,3.74,0.513,5.607,0.033,0.032,,
kith,DLIGAND2,1.0,NEF,,2.31,3.333,1.7,57,2907,30,1,0.633,1.724,0.504,3.333,0.01,0.01,,
kpcb,DLIGAND2,1.0,NEF,,19.37,29.213,19.119,135,8835,89,26,0.964,26.596,0.593,29.213,0.228,0.223,,
lck,DLIGAND2,1.0,NEF,,4.83,7.168,4.748,420,27820,279,20,0.834,5.038,0.519,7.168,0.047,0.046,,
lkha4,DLIGAND2,1.0,NEF,,4.94,9.278,5.22,171,9621,97,9,0.85,5.652,0.522,9.278,0.057,0.055,,
mapk2,DLIGAND2,1.0,NEF,,1.46,1.587,0.982,101,6251,63,1,0.495,0.982,0.5,1.587,-0.0,-0.0,,
mcr,DLIGAND2,1.0,NEF,,2.6,3.774,2.105,94,5244,53,2,0.682,2.149,0.506,3.774,0.015,0.014,,
met,DLIGAND2,1.0,NEF,,0.82,0.87,0.598,166,11416,115,1,0.373,0.594,0.498,0.87,-0.005,-0.005,,
mk01,DLIGAND2,1.0,NEF,,1.44,2.128,1.247,79,4629,47,1,0.556,1.252,0.501,2.128,0.003,0.003,,
mk10,DLIGAND2,1.0,NEF,,3.75,5.882,3.792,104,6704,68,4,0.799,3.966,0.514,5.882,0.035,0.035,,
mk14,DLIGAND2,1.0,NEF,,3.61,5.753,3.626,578,36428,365,21,0.791,3.786,0.513,5.753,0.034,0.033,,
mmp13,DLIGAND2,1.0,NEF,,2.6,3.968,2.62,572,37772,378,15,0.729,2.687,0.508,3.968,0.02,0.02,,
mp2k1,DLIGAND2,1.0,NEF,,9.93,14.458,9.883,121,8271,83,12,0.919,11.384,0.545,14.458,0.109,0.107,,
nos1,DLIGAND2,1.0,NEF,,1.72,2.439,1.988,100,8150,82,2,0.668,2.013,0.505,2.439,0.011,0.011,,
nram,DLIGAND2,1.0,NEF,,0.45,0.0,0.0,98,6298,63,0,0.0,0.0,0.495,0.0,-0.013,-0.012,,
pa2ga,DLIGAND2,1.0,NEF,,4.7,9.434,5.002,99,5249,53,5,0.844,5.419,0.521,9.434,0.056,0.053,,
parp1,DLIGAND2,1.0,NEF,,1.62,2.614,1.573,508,30558,306,8,0.614,1.588,0.503,2.614,0.007,0.007,,
pde5a,DLIGAND2,1.0,NEF,,3.54,5.0,3.511,398,27948,280,14,0.785,3.643,0.513,5.0,0.03,0.03,,
pgh1,DLIGAND2,1.0,NEF,,0.8,1.818,1.025,195,10995,110,2,0.506,1.026,0.5,1.818,0.0,0.0,,
pgh2,DLIGAND2,1.0,NEF,,0.75,1.271,0.689,435,23585,236,3,0.407,0.685,0.498,1.271,-0.004,-0.004,,
plk1,DLIGAND2,1.0,NEF,,0.0,0.0,0.0,107,6907,70,0,0.0,0.0,0.495,0.0,-0.013,-0.012,,
pnph,DLIGAND2,1.0,NEF,,2.14,2.817,1.929,103,7053,71,2,0.662,1.956,0.505,2.817,0.011,0.011,,
ppara,DLIGAND2,1.0,NEF,,5.51,10.606,5.622,373,19772,198,21,0.861,6.17,0.524,10.606,0.064,0.061,,
ppard,DLIGAND2,1.0,NEF,,2.08,4.0,2.082,240,12490,125,5,0.68,2.127,0.506,4.0,0.015,0.014,,
pparg,DLIGAND2,1.0,NEF,,9.83,18.605,9.911,484,25784,258,48,0.923,11.948,0.545,18.605,0.124,0.118,,
prgr,DLIGAND2,1.0,NEF,,1.57,3.125,1.7,293,15943,160,5,0.633,1.723,0.504,3.125,0.01,0.009,,
ptn1,DLIGAND2,1.0,NEF,,9.33,16.216,9.206,130,7380,74,12,0.915,10.794,0.542,16.216,0.111,0.106,,
pur2,DLIGAND2,1.0,NEF,,0.5,0.0,0.0,50,2750,28,0,0.0,0.0,0.495,0.0,-0.014,-0.013,,
pygm,DLIGAND2,1.0,NEF,,0.88,2.439,1.276,77,4027,41,1,0.562,1.282,0.501,2.439,0.004,0.004,,
pyrd,DLIGAND2,1.0,NEF,,2.24,4.545,2.687,111,6561,66,3,0.735,2.767,0.509,4.545,0.022,0.022,,
reni,DLIGAND2,1.0,NEF,,6.0,8.451,5.738,104,7062,71,6,0.861,6.176,0.524,8.451,0.058,0.057,,
rock1,DLIGAND2,1.0,NEF,,0.0,0.0,0.0,100,6400,64,0,0.0,0.0,0.495,0.0,-0.013,-0.012,,
rxra,DLIGAND2,1.0,NEF,,5.53,9.859,5.329,131,7081,71,7,0.853,5.803,0.522,9.859,0.06,0.057,,
sahh,DLIGAND2,1.0,NEF,,0.0,0.0,0.0,63,3513,36,0,0.0,0.0,0.495,0.0,-0.014,-0.013,,
src,DLIGAND2,1.0,NEF,,2.29,3.419,2.285,524,35024,351,12,0.7,2.331,0.507,3.419,0.016,0.016,,
tgfr1,DLIGAND2,1.0,NEF,,2.5,3.448,2.238,133,8633,87,3,0.695,2.282,0.506,3.448,0.016,0.015,,
thb,DLIGAND2,1.0,NEF,,0.0,0.0,0.0,103,7553,76,0,0.0,0.0,0.495,0.0,-0.012,-0.012,,
thrb,DLIGAND2,1.0,NEF,,4.18,6.909,4.116,461,27465,275,19,0.813,4.348,0.516,6.909,0.041,0.04,,
try1,DLIGAND2,1.0,NEF,,11.73,20.0,11.772,449,26429,265,53,0.935,14.465,0.555,20.0,0.143,0.138,,
tryb1,DLIGAND2,1.0,NEF,,12.81,24.359,12.835,148,7798,78,19,0.943,16.646,0.56,24.359,0.165,0.157,,
tysy,DLIGAND2,1.0,NEF,,1.62,2.899,1.824,109,6859,69,2,0.649,1.849,0.504,2.899,0.011,0.01,,
urok,DLIGAND2,1.0,NEF,,17.65,28.713,17.745,162,10012,101,29,0.961,24.49,0.586,28.713,0.217,0.211,,
vgfr2,DLIGAND2,1.0,NEF,,7.59,12.205,7.567,409,25359,254,31,0.895,8.48,0.533,12.205,0.085,0.082,,
wee1,DLIGAND2,1.0,NEF,,4.37,6.349,3.892,102,6252,63,4,0.803,4.088,0.515,6.349,0.038,0.036,,
xiap,DLIGAND2,1.0,NEF,,11.57,22.642,11.887,100,5250,53,12,0.938,15.073,0.556,22.642,0.153,0.146,,
aa2ar,X-Score,1.0,NEF,,1.31,1.869,1.242,482,32032,321,6,0.555,1.247,0.501,1.869,0.003,0.003,,
abl1,X-Score,1.0,NEF,,15.2,25.455,15.29,182,10932,110,28,0.953,20.169,0.573,25.455,0.187,0.182,,
ace,X-Score,1.0,NEF,,3.79,6.395,3.897,282,17182,172,11,0.804,4.095,0.515,6.395,0.038,0.036,,
aces,X-Score,1.0,NEF,,1.51,2.612,1.54,453,26703,268,7,0.608,1.554,0.503,2.612,0.007,0.007,,
ada,X-Score,1.0,NEF,,0.0,0.0,0.0,93,5543,56,0,0.0,0.0,0.495,0.0,-0.013,-0.013,,
ada17,X-Score,1.0,NEF,,2.19,3.288,2.251,532,36432,365,12,0.696,2.294,0.506,3.288,0.015,0.015,,
adrb1,X-Score,1.0,NEF,,3.36,4.969,3.238,247,16097,161,8,0.77,3.355,0.511,4.969,0.028,0.027,,
adrb2,X-Score,1.0,NEF,,0.91,1.307,0.862,231,15231,153,2,0.462,0.86,0.499,1.307,-0.002,-0.002,,
akt1,X-Score,1.0,NEF,,1.67,2.976,1.701,293,16743,168,5,0.633,1.722,0.504,2.976,0.009,0.009,,
akt2,X-Score,1.0,NEF,,5.04,8.451,5.068,117,7017,71,6,0.845,5.444,0.521,8.451,0.054,0.052,,
aldr,X-Score,1.0,NEF,,0.0,0.0,0.0,159,9159,92,0,0.0,0.0,0.495,0.0,-0.013,-0.013,,
ampc,X-Score,1.0,NEF,,0.0,0.0,0.0,48,2898,29,0,0.0,0.0,0.495,0.0,-0.013,-0.013,,
andr,X-Score,1.0,NEF,,0.76,1.361,0.739,269,14619,147,2,0.424,0.736,0.499,1.361,-0.004,-0.003,,
aofb,X-Score,1.0,NEF,,1.84,2.817,1.621,122,7022,71,2,0.621,1.639,0.503,2.817,0.008,0.008,,
bace1,X-Score,1.0,NEF,,13.8,21.196,13.768,283,18383,184,39,0.945,17.202,0.565,21.196,0.161,0.157,,
braf,X-Score,1.0,NEF,,9.18,13.725,9.122,152,10102,102,14,0.912,10.414,0.542,13.725,0.101,0.099,,
cah2,X-Score,1.0,NEF,,3.47,5.363,3.451,492,31664,317,17,0.782,3.59,0.512,5.363,0.031,0.03,,
casp3,X-Score,1.0,NEF,,0.29,0.917,0.502,199,10899,109,1,0.332,0.498,0.497,0.917,-0.007,-0.007,,
cdk2,X-Score,1.0,NEF,,0.53,1.056,0.631,474,28324,284,3,0.385,0.627,0.498,1.056,-0.005,-0.005,,
comt,X-Score,1.0,NEF,,0.0,0.0,0.0,41,3891,39,0,0.0,0.0,0.495,0.0,-0.01,-0.01,,
cp2c9,X-Score,1.0,NEF,,4.94,7.895,4.98,120,7570,76,6,0.842,5.321,0.52,7.895,0.051,0.05,,
cp3a4,X-Score,1.0,NEF,,2.25,3.333,2.347,170,11970,120,4,0.705,2.394,0.507,3.333,0.016,0.016,,
csf1r,X-Score,1.0,NEF,,2.11,3.226,2.393,166,12316,124,4,0.709,2.44,0.507,3.226,0.016,0.016,,
cxcr4,X-Score,1.0,NEF,,0.0,0.0,0.0,40,3446,35,0,0.0,0.0,0.495,0.0,-0.011,-0.011,,
def,X-Score,1.0,NEF,,0.0,0.0,0.0,102,5802,59,0,0.0,0.0,0.495,0.0,-0.014,-0.013,,
dhi1,X-Score,1.0,NEF,,3.19,5.584,3.33,330,19680,197,11,0.776,3.468,0.512,5.584,0.031,0.03,,
dpp4,X-Score,1.0,NEF,,0.48,0.723,0.563,533,41483,415,3,0.359,0.559,0.498,0.723,-0.005,-0.005,,
drd3,X-Score,1.0,NEF,,2.2,3.179,2.287,480,34530,346,11,0.7,2.329,0.507,3.179,0.015,0.015,,
dyr,X-Score,1.0,NEF,,2.69,3.429,2.587,231,17431,175,6,0.726,2.644,0.508,3.429,0.019,0.018,,
egfr,X-Score,1.0,NEF,,1.1,1.685,1.107,542,35592,356,6,0.526,1.109,0.501,1.685,0.001,0.001,,
esr1,X-Score,1.0,NEF,,12.77,23.223,12.774,383,21068,211,49,0.942,16.336,0.56,23.223,0.161,0.154,,
esr2,X-Score,1.0,NEF,,3.77,6.796,3.808,367,20566,206,14,0.801,4.013,0.514,6.796,0.038,0.037,,
fa10,X-Score,1.0,NEF,,11.28,21.107,11.344,537,28862,289,61,0.934,14.112,0.553,21.107,0.143,0.136,,
fa7,X-Score,1.0,NEF,,9.6,17.188,9.595,114,6364,64,11,0.919,11.379,0.544,17.188,0.117,0.112,,
fabp4,X-Score,1.0,NEF,,10.55,17.857,10.627,47,2797,28,5,0.927,12.72,0.549,17.857,0.127,0.122,,
fak1,X-Score,1.0,NEF,,0.0,0.0,0.0,100,5450,55,0,0.0,0.0,0.495,0.0,-0.014,-0.013,,
fgfr1,X-Score,1.0,NEF,,1.02,1.124,0.714,139,8839,89,1,0.416,0.711,0.499,1.124,-0.004,-0.004,,
fkb1a,X-Score,1.0,NEF,,2.36,5.0,2.663,111,5911,60,3,0.733,2.75,0.509,5.0,0.023,0.022,,
fnta,X-Score,1.0,NEF,,3.85,4.415,3.885,592,52092,521,23,0.801,4.018,0.515,4.415,0.031,0.031,,
fpps,X-Score,1.0,NEF,,0.0,0.0,0.0,85,8935,90,0,0.0,0.0,0.495,0.0,-0.01,-0.01,,
gcr,X-Score,1.0,NEF,,0.9,1.307,0.773,258,15258,153,2,0.435,0.77,0.499,1.307,-0.003,-0.003,,
glcm,X-Score,1.0,NEF,,18.01,25.641,18.3,54,3854,39,10,0.96,24.266,0.589,25.641,0.209,0.206,,
gria2,X-Score,1.0,NEF,,0.0,0.0,0.0,158,12003,121,0,0.0,0.0,0.495,0.0,-0.012,-0.012,,
grik1,X-Score,1.0,NEF,,0.0,0.0,0.0,101,6651,67,0,0.0,0.0,0.495,0.0,-0.013,-0.012,,
hdac2,X-Score,1.0,NEF,,5.53,9.524,5.398,185,10485,105,10,0.854,5.861,0.522,9.524,0.059,0.057,,
hdac8,X-Score,1.0,NEF,,3.87,6.542,4.087,170,10620,107,7,0.811,4.303,0.516,6.542,0.04,0.039,,
hivint,X-Score,1.0,NEF,,4.98,7.353,4.963,100,6750,68,5,0.841,5.278,0.52,7.353,0.049,0.048,,
hivpr,X-Score,1.0,NEF,,5.1,7.438,5.035,536,36286,363,27,0.843,5.36,0.52,7.438,0.05,0.049,,
hivrt,X-Score,1.0,NEF,,1.72,3.109,1.769,338,19229,193,6,0.642,1.793,0.504,3.109,0.01,0.01,,
hmdh,X-Score,1.0,NEF,,2.85,5.556,2.915,170,8920,90,5,0.752,3.028,0.51,5.556,0.027,0.026,,
hs90a,X-Score,1.0,NEF,,0.0,0.0,0.0,88,4938,50,0,0.0,0.0,0.495,0.0,-0.014,-0.013,,
hxk4,X-Score,1.0,NEF,,0.82,2.083,1.085,92,4792,48,1,0.521,1.087,0.5,2.083,0.001,0.001,,
igf1r,X-Score,1.0,NEF,,2.65,4.211,2.688,148,9448,95,4,0.734,2.762,0.509,4.211,0.021,0.021,,
inha,X-Score,1.0,NEF,,7.32,12.5,6.811,43,2343,24,3,0.884,7.641,0.53,12.5,0.081,0.077,,
ital,X-Score,1.0,NEF,,0.0,0.0,0.0,138,8638,87,0,0.0,0.0,0.495,0.0,-0.013,-0.013,,
jak2,X-Score,1.0,NEF,,9.22,14.925,9.216,107,6607,67,10,0.914,10.657,0.542,14.925,0.107,0.104,,
kif11,X-Score,1.0,NEF,,5.57,8.571,5.147,116,6966,70,6,0.847,5.536,0.521,8.571,0.054,0.053,,
kit,X-Score,1.0,NEF,,6.45,10.28,6.574,166,10616,107,11,0.878,7.213,0.529,10.28,0.071,0.069,,
kith,X-Score,1.0,NEF,,1.54,3.333,1.7,57,2907,30,1,0.633,1.724,0.504,3.333,0.01,0.01,,
kpcb,X-Score,1.0,NEF,,8.36,12.36,8.089,135,8835,89,11,0.901,9.088,0.536,12.36,0.089,0.087,,
lck,X-Score,1.0,NEF,,2.1,3.226,2.137,420,27820,279,9,0.685,2.175,0.506,3.226,0.014,0.014,,
lkha4,X-Score,1.0,NEF,,7.07,12.371,6.96,171,9621,97,12,0.886,7.802,0.531,12.371,0.081,0.078,,
mapk2,X-Score,1.0,NEF,,7.91,12.698,7.859,101,6251,63,8,0.899,8.857,0.535,12.698,0.089,0.086,,
mcr,X-Score,1.0,NEF,,2.7,5.66,3.158,94,5244,53,3,0.767,3.287,0.511,5.66,0.029,0.028,,
met,X-Score,1.0,NEF,,0.0,0.0,0.0,166,11416,115,0,0.0,0.0,0.495,0.0,-0.012,-0.012,,
mk01,X-Score,1.0,NEF,,1.5,2.128,1.247,79,4629,47,1,0.556,1.252,0.501,2.128,0.003,0.003,,
mk10,X-Score,1.0,NEF,,6.53,10.294,6.636,104,6704,68,7,0.879,7.282,0.529,10.294,0.072,0.07,,
mk14,X-Score,1.0,NEF,,7.6,12.055,7.597,578,36428,365,44,0.895,8.502,0.534,12.055,0.084,0.082,,
mmp13,X-Score,1.0,NEF,,3.73,5.556,3.669,572,37772,378,21,0.793,3.826,0.514,5.556,0.033,0.033,,
mp2k1,X-Score,1.0,NEF,,1.67,2.41,1.647,121,8271,83,2,0.624,1.663,0.503,2.41,0.008,0.008,,
nos1,X-Score,1.0,NEF,,1.32,1.22,0.994,100,8150,82,1,0.498,0.994,0.5,1.22,-0.0,-0.0,,
nram,X-Score,1.0,NEF,,0.0,0.0,0.0,98,6298,63,0,0.0,0.0,0.495,0.0,-0.013,-0.012,,
pa2ga,X-Score,1.0,NEF,,1.6,3.774,2.001,99,5249,53,2,0.671,2.04,0.505,3.774,0.014,0.013,,
parp1,X-Score,1.0,NEF,,3.12,5.229,3.145,508,30558,306,16,0.765,3.264,0.511,5.229,0.028,0.027,,
pde5a,X-Score,1.0,NEF,,0.87,1.071,0.752,398,27948,280,3,0.428,0.75,0.499,1.071,-0.003,-0.003,,
pgh1,X-Score,1.0,NEF,,1.21,1.818,1.025,195,10995,110,2,0.506,1.026,0.5,1.818,0.0,0.0,,
pgh2,X-Score,1.0,NEF,,1.32,2.542,1.378,435,23585,236,6,0.581,1.388,0.502,2.542,0.005,0.005,,
plk1,X-Score,1.0,NEF,,3.24,5.714,3.689,107,6907,70,4,0.794,3.852,0.514,5.714,0.034,0.033,,
pnph,X-Score,1.0,NEF,,0.0,0.0,0.0,103,7053,71,0,0.0,0.0,0.495,0.0,-0.012,-0.012,,
ppara,X-Score,1.0,NEF,,6.1,11.616,6.157,373,19772,198,23,0.872,6.835,0.526,11.616,0.072,0.068,,
ppard,X-Score,1.0,NEF,,1.06,2.4,1.249,240,12490,125,3,0.557,1.255,0.501,2.4,0.004,0.003,,
pparg,X-Score,1.0,NEF,,4.55,8.527,4.543,484,25784,258,22,0.83,4.873,0.518,8.527,0.049,0.047,,
prgr,X-Score,1.0,NEF,,2.31,4.375,2.381,293,15943,160,7,0.71,2.444,0.507,4.375,0.019,0.018,,
ptn1,X-Score,1.0,NEF,,9.33,16.216,9.206,130,7380,74,12,0.915,10.794,0.542,16.216,0.111,0.106,,
pur2,X-Score,1.0,NEF,,0.0,0.0,0.0,50,2750,28,0,0.0,0.0,0.495,0.0,-0.014,-0.013,,
pygm,X-Score,1.0,NEF,,0.0,0.0,0.0,77,4027,41,0,0.0,0.0,0.495,0.0,-0.014,-0.013,,
pyrd,X-Score,1.0,NEF,,9.23,15.152,8.956,111,6561,66,10,0.912,10.376,0.541,15.152,0.105,0.102,,
reni,X-Score,1.0,NEF,,5.91,8.451,5.738,104,7062,71,6,0.861,6.176,0.524,8.451,0.058,0.057,,
rock1,X-Score,1.0,NEF,,0.5,0.0,0.0,100,6400,64,0,0.0,0.0,0.495,0.0,-0.013,-0.012,,
rxra,X-Score,1.0,NEF,,6.75,12.676,6.852,131,7081,71,9,0.885,7.701,0.53,12.676,0.081,0.077,,
sahh,X-Score,1.0,NEF,,0.0,0.0,0.0,63,3513,36,0,0.0,0.0,0.495,0.0,-0.014,-0.013,,
src,X-Score,1.0,NEF,,1.71,2.564,1.714,524,35024,351,9,0.634,1.733,0.504,2.564,0.009,0.009,,
tgfr1,X-Score,1.0,NEF,,2.53,3.448,2.238,133,8633,87,3,0.695,2.282,0.506,3.448,0.016,0.015,,
thb,X-Score,1.0,NEF,,2.41,2.632,1.93,103,7553,76,2,0.662,1.955,0.505,2.632,0.011,0.011,,
thrb,X-Score,1.0,NEF,,5.4,9.091,5.416,461,27465,275,25,0.854,5.858,0.522,9.091,0.058,0.056,,
try1,X-Score,1.0,NEF,,8.01,13.585,7.996,449,26429,265,36,0.901,9.096,0.536,13.585,0.093,0.089,,
tryb1,X-Score,1.0,NEF,,6.41,11.538,6.08,148,7798,78,9,0.871,6.742,0.526,11.538,0.071,0.067,,
tysy,X-Score,1.0,NEF,,1.32,1.449,0.912,109,6859,69,1,0.477,0.911,0.5,1.449,-0.001,-0.001,,
urok,X-Score,1.0,NEF,,0.69,0.99,0.612,162,10012,101,1,0.378,0.608,0.498,0.99,-0.005,-0.005,,
vgfr2,X-Score,1.0,NEF,,7.27,11.811,7.323,409,25359,254,30,0.891,8.17,0.532,11.811,0.081,0.079,,
wee1,X-Score,1.0,NEF,,49.0,79.365,48.646,102,6252,63,50,0.996,231.9,0.744,79.365,0.619,0.601,,
xiap,X-Score,1.0,NEF,,6.17,11.321,5.943,100,5250,53,6,0.868,6.574,0.525,11.321,0.07,0.066,,
aa2ar,ΔVinaRF20,1.0,NEF,,3.33,4.984,3.312,482,32032,321,16,0.774,3.434,0.512,4.984,0.029,0.028,,
abl1,ΔVinaRF20,1.0,NEF,,9.19,15.455,9.283,182,10932,110,17,0.915,10.797,0.542,15.455,0.109,0.105,,
ace,ΔVinaRF20,1.0,NEF,,0.39,0.581,0.354,282,17182,172,1,0.26,0.35,0.497,0.581,-0.008,-0.008,,
aces,ΔVinaRF20,1.0,NEF,,7.5,12.687,7.478,453,26703,268,34,0.894,8.42,0.533,12.687,0.086,0.083,,
ada,ΔVinaRF20,1.0,NEF,,3.08,5.357,3.193,93,5543,56,3,0.768,3.317,0.511,5.357,0.029,0.028,,
ada17,ΔVinaRF20,1.0,NEF,,0.54,0.822,0.563,532,36432,365,3,0.359,0.559,0.498,0.822,-0.005,-0.005,,
adrb1,ΔVinaRF20,1.0,NEF,,5.49,8.696,5.667,247,16097,161,14,0.859,6.111,0.524,8.696,0.059,0.057,,
adrb2,ΔVinaRF20,1.0,NEF,,9.76,15.033,9.912,231,15231,153,23,0.92,11.489,0.545,15.033,0.111,0.109,,
akt1,ΔVinaRF20,1.0,NEF,,1.2,2.381,1.361,293,16743,168,4,0.578,1.369,0.502,2.381,0.005,0.005,,
akt2,ΔVinaRF20,1.0,NEF,,3.8,5.634,3.379,117,7017,71,4,0.779,3.521,0.512,5.634,0.031,0.03,,
aldr,ΔVinaRF20,1.0,NEF,,3.2,5.435,3.131,159,9159,92,5,0.765,3.253,0.511,5.435,0.029,0.027,,
ampc,ΔVinaRF20,1.0,NEF,,1.77,3.448,2.082,48,2898,29,1,0.68,2.121,0.506,3.448,0.014,0.014,,
andr,ΔVinaRF20,1.0,NEF,,5.81,10.884,5.915,269,14619,147,16,0.867,6.516,0.525,10.884,0.068,0.065,,
aofb,ΔVinaRF20,1.0,NEF,,2.38,4.225,2.432,122,7022,71,3,0.714,2.495,0.507,4.225,0.019,0.019,,
bace1,ΔVinaRF20,1.0,NEF,,23.59,36.413,23.653,283,18383,184,67,0.973,36.625,0.615,36.413,0.285,0.278,,
braf,ΔVinaRF20,1.0,NEF,,12.1,18.627,12.38,152,10102,102,19,0.937,14.985,0.558,18.627,0.142,0.139,,
cah2,ΔVinaRF20,1.0,NEF,,8.2,12.618,8.121,492,31664,317,40,0.901,9.149,0.536,12.618,0.09,0.088,,
casp3,ΔVinaRF20,1.0,NEF,,0.0,0.0,0.0,199,10899,109,0,0.0,0.0,0.495,0.0,-0.014,-0.013,,
cdk2,ΔVinaRF20,1.0,NEF,,4.2,7.042,4.208,474,28324,284,20,0.817,4.451,0.516,7.042,0.042,0.041,,
comt,ΔVinaRF20,1.0,NEF,,0.0,0.0,0.0,41,3891,39,0,0.0,0.0,0.495,0.0,-0.01,-0.01,,
cp2c9,ΔVinaRF20,1.0,NEF,,3.89,6.579,4.15,120,7570,76,5,0.814,4.372,0.516,6.579,0.04,0.039,,
cp3a4,ΔVinaRF20,1.0,NEF,,3.65,5.0,3.521,170,11970,120,6,0.785,3.653,0.513,5.0,0.03,0.03,,
csf1r,ΔVinaRF20,1.0,NEF,,0.7,0.806,0.598,166,12316,124,1,0.373,0.595,0.498,0.806,-0.005,-0.005,,
cxcr4,ΔVinaRF20,1.0,NEF,,0.0,0.0,0.0,40,3446,35,0,0.0,0.0,0.495,0.0,-0.011,-0.011,,
def,ΔVinaRF20,1.0,NEF,,1.26,1.695,0.964,102,5802,59,1,0.491,0.963,0.5,1.695,-0.0,-0.0,,
dhi1,ΔVinaRF20,1.0,NEF,,0.0,0.0,0.0,330,19680,197,0,0.0,0.0,0.495,0.0,-0.013,-0.013,,
dpp4,ΔVinaRF20,1.0,NEF,,0.21,0.241,0.188,533,41483,415,1,0.157,0.186,0.496,0.241,-0.009,-0.009,,
drd3,ΔVinaRF20,1.0,NEF,,2.26,3.179,2.287,480,34530,346,11,0.7,2.329,0.507,3.179,0.015,0.015,,
dyr,ΔVinaRF20,1.0,NEF,,1.29,1.714,1.294,231,17431,175,3,0.565,1.299,0.501,1.714,0.003,0.003,,
egfr,ΔVinaRF20,1.0,NEF,,9.5,14.607,9.592,542,35592,356,52,0.917,11.062,0.544,14.607,0.107,0.105,,
