Target,Model,Percentile,Factor_Type,EF_lit,NEF_lit,EF_calc,NEF_calc,n,N,Ns,ns,PM,ROCE,CCR,REF,MCC,CKC,AUC_ROC,BEDROC
qpct,GlideSP/GlideSP,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.456,0.0
qpct,GlideSP/GlideSP,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.456,0.0
qpct,GlideSP/GlideSP,5.0,NEF,,0.0,0.0,0.0,40,1240,62,0.0,0.0,0.0,0.474,0.0,-0.042,-0.041,0.456,0.0
rock-1,GlideSP/GlideSP,0.5,NEF,,12.932,41.717,12.932,40,1240,7,2.92,0.956,21.473,0.535,41.717,0.164,0.116,0.622,0.261
rock-1,GlideSP/GlideSP,1.0,NEF,,6.963,22.463,6.963,40,1240,13,2.92,0.897,8.691,0.532,22.463,0.112,0.096,0.622,0.261
rock-1,GlideSP/GlideSP,5.0,NEF,,3.957,12.766,3.957,40,1240,62,7.915,0.814,4.39,0.576,19.787,0.124,0.121,0.622,0.261
rxr,GlideSP/GlideSP,0.5,NEF,,25.919,83.609,25.919,40,1240,7,5.853,0.994,153.032,0.573,83.609,0.343,0.242,0.962,0.935
rxr,GlideSP/GlideSP,1.0,NEF,,23.327,75.248,23.327,40,1240,13,9.782,0.989,91.205,0.621,75.248,0.42,0.359,0.962,0.935
rxr,GlideSP/GlideSP,5.0,NEF,,15.119,48.772,15.119,40,1240,62,30.239,0.966,28.562,0.865,75.597,0.591,0.576,0.962,0.935
sars-hcov,GlideSP/GlideSP,0.5,NEF,,4.403,14.203,4.403,39,1209,7,0.994,0.832,4.966,0.51,14.203,0.047,0.034,0.587,0.072
sars-hcov,GlideSP/GlideSP,1.0,NEF,,2.371,7.648,2.371,39,1209,13,0.994,0.713,2.484,0.508,7.648,0.026,0.022,0.587,0.072
sars-hcov,GlideSP/GlideSP,5.0,NEF,,3.032,9.779,3.032,39,1209,61,5.965,0.765,3.252,0.553,15.296,0.085,0.083,0.587,0.072
sirt2,GlideSP/GlideSP,0.5,NEF,,4.361,14.067,4.361,40,1240,7,0.985,0.831,4.911,0.51,14.067,0.046,0.033,0.512,0.067
sirt2,GlideSP/GlideSP,1.0,NEF,,2.348,7.574,2.348,40,1240,13,0.985,0.711,2.459,0.507,7.574,0.025,0.022,0.512,0.067
sirt2,GlideSP/GlideSP,5.0,NEF,,0.985,3.176,0.985,40,1240,62,1.969,0.496,0.984,0.5,4.923,-0.001,-0.001,0.512,0.067
src,GlideSP/GlideSP,0.5,NEF,,4.436,14.309,4.436,40,1240,7,1.002,0.834,5.01,0.51,14.309,0.047,0.033,0.632,0.134
src,GlideSP/GlideSP,1.0,NEF,,2.389,7.705,2.389,40,1240,13,1.002,0.715,2.504,0.508,7.705,0.026,0.022,0.632,0.134
src,GlideSP/GlideSP,5.0,NEF,,2.545,8.21,2.545,40,1240,62,5.09,0.729,2.683,0.54,12.726,0.065,0.063,0.632,0.134
thrombin,GlideSP/GlideSP,0.5,NEF,,22.763,73.43,22.763,40,1240,7,5.14,0.988,82.907,0.563,73.43,0.299,0.211,0.891,0.677
thrombin,GlideSP/GlideSP,1.0,NEF,,22.063,71.17,22.063,40,1240,13,9.252,0.987,74.059,0.614,71.17,0.396,0.339,0.891,0.677
thrombin,GlideSP/GlideSP,5.0,NEF,,12.016,38.761,12.016,40,1240,62,24.032,0.95,18.989,0.785,60.08,0.461,0.45,0.891,0.677
tie2,GlideSP/GlideSP,0.5,NEF,,24.979,80.578,24.979,40,1240,7,5.64,0.992,124.464,0.57,80.578,0.33,0.233,0.62,0.402
tie2,GlideSP/GlideSP,1.0,NEF,,14.988,48.347,14.988,40,1240,13,6.285,0.966,28.08,0.576,48.347,0.263,0.225,0.62,0.402
tie2,GlideSP/GlideSP,5.0,NEF,,3.497,11.281,3.497,40,1240,62,6.994,0.792,3.815,0.565,17.485,0.105,0.102,0.62,0.402
tk,GlideSP/GlideSP,0.5,NEF,,31.641,102.068,31.641,40,1240,7,7.145,1.001,inf,0.589,100.0,0.422,0.297,0.748,0.835
tk,GlideSP/GlideSP,1.0,NEF,,31.641,102.068,31.641,40,1240,13,13.269,1.001,inf,0.666,100.0,0.576,0.493,0.748,0.835
tk,GlideSP/GlideSP,5.0,NEF,,12.758,41.156,12.758,40,1240,62,25.517,0.955,20.983,0.804,63.792,0.493,0.48,0.748,0.835
tp,GlideSP/GlideSP,0.5,NEF,,10.946,35.31,10.946,40,1240,7,2.472,0.942,16.375,0.529,35.31,0.137,0.096,0.642,0.291
tp,GlideSP/GlideSP,1.0,NEF,,11.941,38.52,11.941,40,1240,13,5.008,0.949,18.797,0.559,38.52,0.206,0.176,0.642,0.291
tp,GlideSP/GlideSP,5.0,NEF,,5.151,16.617,5.151,40,1240,62,10.302,0.857,5.978,0.607,25.756,0.174,0.169,0.642,0.291
tpa,GlideSP/GlideSP,0.5,NEF,,25.461,82.131,25.461,40,1240,7,5.749,0.993,137.886,0.571,82.131,0.336,0.237,0.875,0.739
tpa,GlideSP/GlideSP,1.0,NEF,,28.007,90.344,28.007,40,1240,13,11.745,0.996,280.681,0.646,90.344,0.508,0.434,0.875,0.739
tpa,GlideSP/GlideSP,5.0,NEF,,10.357,33.409,10.357,40,1240,62,20.714,0.938,15.051,0.742,51.784,0.392,0.382,0.875,0.739
ts,GlideSP/GlideSP,0.5,NEF,,8.714,28.133,8.714,40,1239,7,1.969,0.921,11.734,0.523,28.133,0.106,0.075,0.845,0.255
ts,GlideSP/GlideSP,1.0,NEF,,7.038,22.723,7.038,40,1239,13,2.954,0.898,8.814,0.533,22.723,0.114,0.097,0.845,0.255
ts,GlideSP/GlideSP,5.0,NEF,,6.5,20.985,6.5,40,1239,62,13.01,0.888,7.961,0.642,32.526,0.231,0.225,0.845,0.255
upa,GlideSP/GlideSP,0.5,NEF,,29.9,96.452,29.9,40,1240,7,6.752,0.999,815.455,0.584,96.452,0.398,0.28,0.707,0.782
upa,GlideSP/GlideSP,1.0,NEF,,29.9,96.452,29.9,40,1240,13,12.539,0.999,815.455,0.657,96.452,0.543,0.465,0.707,0.782
upa,GlideSP/GlideSP,5.0,NEF,,9.967,32.151,9.967,40,1240,62,19.933,0.934,14.216,0.732,49.833,0.376,0.366,0.707,0.782
vegfr1,GlideSP/GlideSP,0.5,NEF,,9.982,32.201,9.982,40,1240,7,2.254,0.934,14.249,0.526,32.201,0.124,0.087,0.734,0.425
vegfr1,GlideSP/GlideSP,1.0,NEF,,14.974,48.302,14.974,40,1240,13,6.279,0.966,28.03,0.576,48.302,0.263,0.225,0.734,0.425
vegfr1,GlideSP/GlideSP,5.0,NEF,,6.83,22.033,6.83,40,1240,62,13.66,0.894,8.478,0.651,34.151,0.244,0.238,0.734,0.425
vegfr2,GlideSP/GlideSP,0.5,NEF,,13.407,43.247,13.407,40,1240,7,3.027,0.958,22.861,0.536,43.247,0.171,0.12,0.636,0.237
vegfr2,GlideSP/GlideSP,1.0,NEF,,7.219,23.287,7.219,40,1240,13,3.027,0.901,9.107,0.534,23.287,0.117,0.1,0.636,0.237
vegfr2,GlideSP/GlideSP,5.0,NEF,,3.59,11.58,3.59,40,1240,62,7.179,0.797,3.929,0.567,17.949,0.108,0.106,0.636,0.237
11betahsd1,GlideSP/GOLD,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.626,0.031
11betahsd1,GlideSP/GOLD,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.626,0.031
11betahsd1,GlideSP/GOLD,5.0,NEF,,1.5,4.839,1.5,40,1240,62,3.0,0.604,1.525,0.513,7.5,0.021,0.02,0.626,0.031
17betahsd1,GlideSP/GOLD,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.558,0.058
17betahsd1,GlideSP/GOLD,1.0,NEF,,2.365,7.63,2.365,40,1240,13,0.992,0.712,2.478,0.507,7.63,0.026,0.022,0.558,0.058
17betahsd1,GlideSP/GOLD,5.0,NEF,,1.488,4.8,1.488,40,1240,62,2.976,0.602,1.513,0.513,7.44,0.02,0.02,0.558,0.058
a2a,GlideSP/GOLD,0.5,NEF,,13.254,42.753,13.254,40,1240,7,2.993,0.957,22.405,0.536,42.753,0.169,0.119,0.62,0.213
a2a,GlideSP/GOLD,1.0,NEF,,7.137,23.021,7.137,40,1240,13,2.993,0.9,8.972,0.533,23.021,0.115,0.099,0.62,0.213
a2a,GlideSP/GOLD,5.0,NEF,,2.993,9.654,2.993,40,1240,62,5.985,0.762,3.206,0.551,14.964,0.083,0.081,0.62,0.213
ace,GlideSP/GOLD,0.5,NEF,,8.857,28.571,8.857,40,1240,7,2.0,0.923,12.0,0.523,28.571,0.108,0.076,0.635,0.327
ace,GlideSP/GOLD,1.0,NEF,,7.154,23.077,7.154,40,1240,13,3.0,0.9,9.0,0.533,23.077,0.116,0.099,0.635,0.327
ace,GlideSP/GOLD,5.0,NEF,,6.5,20.968,6.5,40,1240,62,13.0,0.888,7.959,0.642,32.5,0.23,0.224,0.635,0.327
ace2,GlideSP/GOLD,0.5,NEF,,4.538,14.64,4.538,40,1240,7,1.025,0.837,5.145,0.51,14.64,0.049,0.034,0.716,0.133
ace2,GlideSP/GOLD,1.0,NEF,,2.444,7.883,2.444,40,1240,13,1.025,0.72,2.567,0.508,7.883,0.027,0.023,0.716,0.133
ace2,GlideSP/GOLD,5.0,NEF,,3.587,11.57,3.587,40,1240,62,7.174,0.797,3.925,0.567,17.934,0.108,0.106,0.716,0.133
ache,GlideSP/GOLD,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.652,0.091
ache,GlideSP/GOLD,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.652,0.091
ache,GlideSP/GOLD,5.0,NEF,,4.98,16.064,4.98,40,1240,62,9.96,0.852,5.742,0.603,24.899,0.167,0.162,0.652,0.091
adam17,GlideSP/GOLD,0.5,NEF,,8.857,28.571,8.857,40,1240,7,2.0,0.923,12.0,0.523,28.571,0.108,0.076,0.638,0.236
adam17,GlideSP/GOLD,1.0,NEF,,7.154,23.077,7.154,40,1240,13,3.0,0.9,9.0,0.533,23.077,0.116,0.099,0.638,0.236
adam17,GlideSP/GOLD,5.0,NEF,,3.0,9.677,3.0,40,1240,62,6.0,0.763,3.214,0.552,15.0,0.084,0.082,0.638,0.236
adrb2,GlideSP/GOLD,0.5,NEF,,8.836,28.502,8.836,40,1240,7,1.995,0.923,11.959,0.523,28.502,0.108,0.076,0.682,0.217
adrb2,GlideSP/GOLD,1.0,NEF,,7.137,23.021,7.137,40,1240,13,2.993,0.9,8.972,0.533,23.021,0.115,0.099,0.682,0.217
adrb2,GlideSP/GOLD,5.0,NEF,,3.99,12.872,3.99,40,1240,62,7.981,0.816,4.432,0.577,19.952,0.125,0.122,0.682,0.217
akt1,GlideSP/GOLD,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.628,0.14
akt1,GlideSP/GOLD,1.0,NEF,,2.379,7.674,2.379,40,1240,13,0.998,0.714,2.493,0.507,7.674,0.026,0.022,0.628,0.14
akt1,GlideSP/GOLD,5.0,NEF,,3.492,11.263,3.492,40,1240,62,6.983,0.792,3.808,0.564,17.458,0.104,0.102,0.628,0.14
alr2,GlideSP/GOLD,0.5,NEF,,4.414,14.24,4.414,40,1240,7,0.997,0.833,4.981,0.51,14.24,0.047,0.033,0.47,0.069
alr2,GlideSP/GOLD,1.0,NEF,,2.377,7.667,2.377,40,1240,13,0.997,0.714,2.491,0.507,7.667,0.026,0.022,0.47,0.069
alr2,GlideSP/GOLD,5.0,NEF,,1.994,6.431,1.994,40,1240,62,3.987,0.673,2.062,0.526,9.968,0.042,0.041,0.47,0.069
ar,GlideSP/GOLD,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.633,0.044
ar,GlideSP/GOLD,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.633,0.044
ar,GlideSP/GOLD,5.0,NEF,,2.494,8.045,2.494,40,1240,62,4.988,0.724,2.625,0.539,12.47,0.063,0.061,0.633,0.044
aurka,GlideSP/GOLD,0.5,NEF,,13.286,42.857,13.286,40,1240,7,3.0,0.957,22.5,0.536,42.857,0.169,0.119,0.652,0.234
aurka,GlideSP/GOLD,1.0,NEF,,9.538,30.769,9.538,40,1240,13,4.0,0.93,13.333,0.546,30.769,0.16,0.137,0.652,0.234
aurka,GlideSP/GOLD,5.0,NEF,,4.0,12.903,4.0,40,1240,62,8.0,0.816,4.444,0.578,20.0,0.126,0.122,0.652,0.234
aurkb,GlideSP/GOLD,0.5,NEF,,8.857,28.571,8.857,40,1240,7,2.0,0.923,12.0,0.523,28.571,0.108,0.076,0.571,0.276
aurkb,GlideSP/GOLD,1.0,NEF,,9.538,30.769,9.538,40,1240,13,4.0,0.93,13.333,0.546,30.769,0.16,0.137,0.571,0.276
aurkb,GlideSP/GOLD,5.0,NEF,,4.0,12.903,4.0,40,1240,62,8.0,0.816,4.444,0.578,20.0,0.126,0.122,0.571,0.276
bcl2,GlideSP/GOLD,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.824,0.163
bcl2,GlideSP/GOLD,1.0,NEF,,2.383,7.686,2.383,40,1240,13,0.999,0.714,2.498,0.507,7.686,0.026,0.022,0.824,0.163
bcl2,GlideSP/GOLD,5.0,NEF,,5.995,19.339,5.995,40,1240,62,11.99,0.878,7.193,0.629,29.976,0.209,0.204,0.824,0.163
braf,GlideSP/GOLD,0.5,NEF,,4.4,14.194,4.4,40,1240,7,0.994,0.832,4.962,0.51,14.194,0.047,0.033,0.546,0.058
braf,GlideSP/GOLD,1.0,NEF,,2.369,7.643,2.369,40,1240,13,0.994,0.713,2.483,0.507,7.643,0.026,0.022,0.546,0.058
braf,GlideSP/GOLD,5.0,NEF,,0.497,1.602,0.497,40,1240,62,0.994,0.328,0.489,0.487,2.484,-0.021,-0.021,0.546,0.058
catl,GlideSP/GOLD,0.5,NEF,,4.429,14.286,4.429,40,1240,7,1.0,0.833,5.0,0.51,14.286,0.047,0.033,0.735,0.142
catl,GlideSP/GOLD,1.0,NEF,,2.385,7.692,2.385,40,1240,13,1.0,0.714,2.5,0.508,7.692,0.026,0.022,0.735,0.142
catl,GlideSP/GOLD,5.0,NEF,,4.0,12.903,4.0,40,1240,62,8.0,0.816,4.444,0.578,20.0,0.126,0.122,0.735,0.142
cdk2,GlideSP/GOLD,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.631,0.108
cdk2,GlideSP/GOLD,1.0,NEF,,4.765,15.372,4.765,40,1240,13,1.998,0.845,5.449,0.52,15.372,0.071,0.061,0.631,0.108
cdk2,GlideSP/GOLD,5.0,NEF,,1.499,4.835,1.499,40,1240,62,2.998,0.604,1.524,0.513,7.494,0.021,0.02,0.631,0.108
cox1,GlideSP/GOLD,0.5,NEF,,4.393,14.171,4.393,40,1240,7,0.992,0.832,4.953,0.51,14.171,0.047,0.033,0.681,0.297
cox1,GlideSP/GOLD,1.0,NEF,,7.096,22.891,7.096,40,1240,13,2.976,0.899,8.906,0.533,22.891,0.115,0.098,0.681,0.297
cox1,GlideSP/GOLD,5.0,NEF,,5.952,19.199,5.952,40,1240,62,11.903,0.877,7.128,0.628,29.758,0.207,0.202,0.681,0.297
cox2,GlideSP/GOLD,0.5,NEF,,13.232,42.684,13.232,40,1240,7,2.988,0.957,22.342,0.536,42.684,0.168,0.119,0.883,0.55
cox2,GlideSP/GOLD,1.0,NEF,,16.625,53.629,16.625,40,1240,13,6.972,0.972,34.696,0.585,53.629,0.294,0.251,0.883,0.55
cox2,GlideSP/GOLD,5.0,NEF,,11.454,36.947,11.454,40,1240,62,22.907,0.946,17.579,0.77,57.268,0.438,0.427,0.883,0.55
ctsk,GlideSP/GOLD,0.5,NEF,,13.286,42.857,13.286,40,1240,7,3.0,0.957,22.5,0.536,42.857,0.169,0.119,0.855,0.385
ctsk,GlideSP/GOLD,1.0,NEF,,11.923,38.462,11.923,40,1240,13,5.0,0.949,18.75,0.559,38.462,0.205,0.176,0.855,0.385
ctsk,GlideSP/GOLD,5.0,NEF,,7.0,22.581,7.0,40,1240,62,14.0,0.897,8.75,0.655,35.0,0.251,0.245,0.855,0.385
cyp2a6,GlideSP/GOLD,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.614,0.001
cyp2a6,GlideSP/GOLD,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.614,0.001
cyp2a6,GlideSP/GOLD,5.0,NEF,,0.0,0.0,0.0,40,1240,62,0.0,0.0,0.0,0.474,0.0,-0.042,-0.041,0.614,0.001
dhfr,GlideSP/GOLD,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.621,0.081
dhfr,GlideSP/GOLD,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.621,0.081
dhfr,GlideSP/GOLD,5.0,NEF,,1.5,4.839,1.5,40,1240,62,3.0,0.604,1.525,0.513,7.5,0.021,0.02,0.621,0.081
egfr,GlideSP/GOLD,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.556,0.059
egfr,GlideSP/GOLD,1.0,NEF,,2.377,7.667,2.377,40,1240,13,0.997,0.714,2.491,0.507,7.667,0.026,0.022,0.556,0.059
egfr,GlideSP/GOLD,5.0,NEF,,0.997,3.215,0.997,40,1240,62,1.994,0.499,0.997,0.5,4.984,-0.0,-0.0,0.556,0.059
ephb4,GlideSP/GOLD,0.5,NEF,,13.286,42.857,13.286,40,1240,7,3.0,0.957,22.5,0.536,42.857,0.169,0.119,0.812,0.319
ephb4,GlideSP/GOLD,1.0,NEF,,9.538,30.769,9.538,40,1240,13,4.0,0.93,13.333,0.546,30.769,0.16,0.137,0.812,0.319
ephb4,GlideSP/GOLD,5.0,NEF,,7.0,22.581,7.0,40,1240,62,14.0,0.897,8.75,0.655,35.0,0.251,0.245,0.812,0.319
erbb2,GlideSP/GOLD,0.5,NEF,,31.0,100.0,31.0,40,1240,7,7.0,1.0,inf,0.588,100.0,0.413,0.291,0.866,0.843
erbb2,GlideSP/GOLD,1.0,NEF,,28.615,92.308,28.615,40,1240,13,12.0,0.997,360.0,0.65,92.308,0.519,0.444,0.866,0.843
erbb2,GlideSP/GOLD,5.0,NEF,,12.0,38.71,12.0,40,1240,62,24.0,0.95,18.947,0.784,60.0,0.461,0.449,0.866,0.843
er-beta,GlideSP/GOLD,0.5,NEF,,4.414,14.24,4.414,40,1240,7,0.997,0.833,4.981,0.51,14.24,0.047,0.033,0.623,0.102
er-beta,GlideSP/GOLD,1.0,NEF,,4.754,15.335,4.754,40,1240,13,1.994,0.845,5.434,0.52,15.335,0.071,0.06,0.623,0.102
er-beta,GlideSP/GOLD,5.0,NEF,,2.492,8.039,2.492,40,1240,62,4.984,0.724,2.622,0.539,12.46,0.062,0.061,0.623,0.102
fgfr1,GlideSP/GOLD,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.704,0.11
fgfr1,GlideSP/GOLD,1.0,NEF,,4.765,15.372,4.765,40,1240,13,1.998,0.845,5.449,0.52,15.372,0.071,0.061,0.704,0.11
fgfr1,GlideSP/GOLD,5.0,NEF,,3.497,11.281,3.497,40,1240,62,6.994,0.792,3.815,0.565,17.486,0.105,0.102,0.704,0.11
fkbp1a,GlideSP/GOLD,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.599,0.017
fkbp1a,GlideSP/GOLD,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.599,0.017
fkbp1a,GlideSP/GOLD,5.0,NEF,,2.0,6.452,2.0,40,1240,62,4.0,0.674,2.069,0.526,10.0,0.042,0.041,0.599,0.017
fxa,GlideSP/GOLD,0.5,NEF,,13.286,42.857,13.286,40,1240,7,3.0,0.957,22.5,0.536,42.857,0.169,0.119,0.835,0.482
fxa,GlideSP/GOLD,1.0,NEF,,14.308,46.154,14.308,40,1240,13,6.0,0.963,25.714,0.572,46.154,0.25,0.214,0.835,0.482
fxa,GlideSP/GOLD,5.0,NEF,,8.5,27.419,8.5,40,1240,62,17.0,0.919,11.333,0.694,42.5,0.314,0.306,0.835,0.482
gba,GlideSP/GOLD,0.5,NEF,,8.857,28.571,8.857,40,1240,7,2.0,0.923,12.0,0.523,28.571,0.108,0.076,0.548,0.133
gba,GlideSP/GOLD,1.0,NEF,,4.769,15.385,4.769,40,1240,13,2.0,0.845,5.455,0.52,15.385,0.071,0.061,0.548,0.133
gba,GlideSP/GOLD,5.0,NEF,,2.0,6.452,2.0,40,1240,62,4.0,0.674,2.069,0.526,10.0,0.042,0.041,0.548,0.133
gr,GlideSP/GOLD,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.612,0.086
gr,GlideSP/GOLD,1.0,NEF,,2.385,7.692,2.385,40,1240,13,1.0,0.714,2.5,0.508,7.692,0.026,0.022,0.612,0.086
gr,GlideSP/GOLD,5.0,NEF,,2.5,8.065,2.5,40,1240,62,5.0,0.725,2.632,0.539,12.5,0.063,0.061,0.612,0.086
gsk3b,GlideSP/GOLD,0.5,NEF,,8.857,28.571,8.857,40,1240,7,2.0,0.923,12.0,0.523,28.571,0.108,0.076,0.618,0.203
gsk3b,GlideSP/GOLD,1.0,NEF,,7.154,23.077,7.154,40,1240,13,3.0,0.9,9.0,0.533,23.077,0.116,0.099,0.618,0.203
gsk3b,GlideSP/GOLD,5.0,NEF,,3.5,11.29,3.5,40,1240,62,7.0,0.792,3.818,0.565,17.5,0.105,0.102,0.618,0.203
hdac2,GlideSP/GOLD,0.5,NEF,,13.286,42.857,13.286,40,1240,7,3.0,0.957,22.5,0.536,42.857,0.169,0.119,0.82,0.324
hdac2,GlideSP/GOLD,1.0,NEF,,9.538,30.769,9.538,40,1240,13,4.0,0.93,13.333,0.546,30.769,0.16,0.137,0.82,0.324
hdac2,GlideSP/GOLD,5.0,NEF,,6.5,20.968,6.5,40,1240,62,13.0,0.888,7.959,0.642,32.5,0.23,0.224,0.82,0.324
hdac8,GlideSP/GOLD,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.599,0.071
hdac8,GlideSP/GOLD,1.0,NEF,,2.385,7.692,2.385,40,1240,13,1.0,0.714,2.5,0.508,7.692,0.026,0.022,0.599,0.071
hdac8,GlideSP/GOLD,5.0,NEF,,2.0,6.452,2.0,40,1240,62,4.0,0.674,2.069,0.526,10.0,0.042,0.041,0.599,0.071
hiv1pr,GlideSP/GOLD,0.5,NEF,,26.571,85.714,26.571,40,1240,7,6.0,0.994,180.0,0.575,85.714,0.352,0.248,0.792,0.623
hiv1pr,GlideSP/GOLD,1.0,NEF,,21.462,69.231,21.462,40,1240,13,9.0,0.985,67.5,0.611,69.231,0.385,0.329,0.792,0.623
hiv1pr,GlideSP/GOLD,5.0,NEF,,9.5,30.645,9.5,40,1240,62,19.0,0.93,13.256,0.72,47.5,0.356,0.347,0.792,0.623
hiv1rt,GlideSP/GOLD,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.513,0.015
hiv1rt,GlideSP/GOLD,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.513,0.015
hiv1rt,GlideSP/GOLD,5.0,NEF,,0.498,1.608,0.498,40,1240,62,0.997,0.329,0.49,0.487,2.492,-0.021,-0.02,0.513,0.015
hmgr,GlideSP/GOLD,0.5,NEF,,4.414,14.24,4.414,40,1240,7,0.997,0.833,4.981,0.51,14.24,0.047,0.033,0.638,0.16
hmgr,GlideSP/GOLD,1.0,NEF,,2.377,7.667,2.377,40,1240,13,0.997,0.714,2.491,0.507,7.667,0.026,0.022,0.638,0.16
hmgr,GlideSP/GOLD,5.0,NEF,,3.987,12.862,3.987,40,1240,62,7.974,0.816,4.428,0.577,19.935,0.125,0.122,0.638,0.16
hsp90,GlideSP/GOLD,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.524,0.066
hsp90,GlideSP/GOLD,1.0,NEF,,2.385,7.692,2.385,40,1240,13,1.0,0.714,2.5,0.508,7.692,0.026,0.022,0.524,0.066
hsp90,GlideSP/GOLD,5.0,NEF,,1.5,4.839,1.5,40,1240,62,3.0,0.604,1.525,0.513,7.5,0.021,0.02,0.524,0.066
igf1r,GlideSP/GOLD,0.5,NEF,,8.857,28.571,8.857,40,1240,7,2.0,0.923,12.0,0.523,28.571,0.108,0.076,0.654,0.174
igf1r,GlideSP/GOLD,1.0,NEF,,4.769,15.385,4.769,40,1240,13,2.0,0.845,5.455,0.52,15.385,0.071,0.061,0.654,0.174
igf1r,GlideSP/GOLD,5.0,NEF,,3.0,9.677,3.0,40,1240,62,6.0,0.763,3.214,0.552,15.0,0.084,0.082,0.654,0.174
inha,GlideSP/GOLD,0.5,NEF,,13.286,42.857,13.286,40,1240,7,3.0,0.957,22.5,0.536,42.857,0.169,0.119,0.588,0.274
inha,GlideSP/GOLD,1.0,NEF,,9.538,30.769,9.538,40,1240,13,4.0,0.93,13.333,0.546,30.769,0.16,0.137,0.588,0.274
inha,GlideSP/GOLD,5.0,NEF,,3.0,9.677,3.0,40,1240,62,6.0,0.763,3.214,0.552,15.0,0.084,0.082,0.588,0.274
itk,GlideSP/GOLD,0.5,NEF,,4.429,14.286,4.429,40,1240,7,1.0,0.833,5.0,0.51,14.286,0.047,0.033,0.627,0.064
itk,GlideSP/GOLD,1.0,NEF,,2.385,7.692,2.385,40,1240,13,1.0,0.714,2.5,0.508,7.692,0.026,0.022,0.627,0.064
itk,GlideSP/GOLD,5.0,NEF,,0.5,1.613,0.5,40,1240,62,1.0,0.33,0.492,0.487,2.5,-0.021,-0.02,0.627,0.064
jak3,GlideSP/GOLD,0.5,NEF,,4.429,14.286,4.429,40,1240,7,1.0,0.833,5.0,0.51,14.286,0.047,0.033,0.775,0.143
jak3,GlideSP/GOLD,1.0,NEF,,4.769,15.385,4.769,40,1240,13,2.0,0.845,5.455,0.52,15.385,0.071,0.061,0.775,0.143
jak3,GlideSP/GOLD,5.0,NEF,,3.5,11.29,3.5,40,1240,62,7.0,0.792,3.818,0.565,17.5,0.105,0.102,0.775,0.143
jnk1,GlideSP/GOLD,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0.0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.66,0.039
jnk1,GlideSP/GOLD,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0.0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.66,0.039
