Target,Model,Percentile,Factor_Type,EF_lit,NEF_lit,EF_calc,NEF_calc,n,N,Ns,ns,PM,ROCE,CCR,REF,MCC,CKC,AUC_ROC,BEDROC
kpcb,SIEVE-Score‡,1.0,NEF,,57.2,87.402,57.2,135,8835,89,77.788,0.998,447.116,0.787,87.402,0.706,0.691,,
lck,SIEVE-Score‡,1.0,NEF,,41.0,61.898,41.0,420,27820,279,172.695,0.991,105.981,0.704,61.898,0.498,0.488,,
lkha4,SIEVE-Score‡,1.0,NEF,,37.9,67.362,37.9,171,9621,97,65.341,0.991,114.058,0.689,67.362,0.501,0.481,,
mapk2,SIEVE-Score‡,1.0,NEF,,56.4,91.128,56.4,101,6251,63,57.411,0.998,625.424,0.784,91.128,0.716,0.696,,
mcr,SIEVE-Score‡,1.0,NEF,,27.1,48.577,27.1,94,5244,53,25.746,0.981,51.756,0.634,48.577,0.356,0.342,,
met,SIEVE-Score‡,1.0,NEF,,49.1,71.396,49.1,166,11416,115,82.106,0.994,169.16,0.746,71.396,0.589,0.579,,
mk01,SIEVE-Score‡,1.0,NEF,,41.7,71.167,41.7,79,4629,47,33.448,0.993,142.156,0.71,71.167,0.543,0.525,,
mk10,SIEVE-Score‡,1.0,NEF,,27.5,42.661,27.5,104,6704,68,29.01,0.979,47.216,0.637,42.661,0.337,0.329,,
mk14,SIEVE-Score‡,1.0,NEF,,30.6,48.553,30.6,578,36428,365,177.218,0.983,58.535,0.651,48.553,0.378,0.368,,
mmp13,SIEVE-Score‡,1.0,NEF,,61.6,93.284,61.6,572,37772,378,352.613,0.999,903.311,0.808,93.284,0.756,0.739,,
mp2k1,SIEVE-Score‡,1.0,NEF,,5.0,7.315,5.0,121,8271,83,6.071,0.842,5.316,0.52,7.315,0.049,0.048,,
nos1,SIEVE-Score‡,1.0,NEF,,24.9,30.552,24.9,100,8150,82,25.053,0.973,35.414,0.622,30.552,0.269,0.267,,
nram,SIEVE-Score‡,1.0,NEF,,61.8,96.164,61.8,98,6298,63,60.583,0.999,1585.927,0.809,96.164,0.768,0.75,,
pa2ga,SIEVE-Score‡,1.0,NEF,,49.9,94.115,49.9,99,5249,53,49.881,0.999,831.936,0.752,94.115,0.685,0.652,,
parp1,SIEVE-Score‡,1.0,NEF,,59.6,99.08,59.6,508,30558,306,303.184,1.0,6369.061,0.798,99.08,0.766,0.742,,
pde5a,SIEVE-Score‡,1.0,NEF,,14.0,19.937,14.0,398,27948,280,55.824,0.945,17.237,0.566,19.937,0.157,0.155,,
pgh1,SIEVE-Score‡,1.0,NEF,,35.8,63.492,35.8,195,10995,110,69.842,0.99,96.323,0.677,63.492,0.47,0.451,,
pgh2,SIEVE-Score‡,1.0,NEF,,42.0,77.464,42.0,435,23585,236,182.816,0.995,182.935,0.709,77.464,0.565,0.539,,
plk1,SIEVE-Score‡,1.0,NEF,,40.7,63.051,40.7,107,6907,70,44.135,0.991,108.444,0.704,63.051,0.504,0.492,,
pnph,SIEVE-Score‡,1.0,NEF,,65.4,95.508,65.4,103,7053,71,67.811,0.999,1434.754,0.829,95.508,0.791,0.777,,
ppara,SIEVE-Score‡,1.0,NEF,,31.4,59.236,31.4,373,19772,198,117.288,0.987,75.576,0.655,59.236,0.424,0.403,,
ppard,SIEVE-Score‡,1.0,NEF,,33.8,64.948,33.8,240,12490,125,81.185,0.99,94.575,0.667,64.948,0.462,0.437,,
pparg,SIEVE-Score‡,1.0,NEF,,34.4,64.573,34.4,484,25784,258,166.599,0.99,95.279,0.67,64.573,0.464,0.442,,
prgr,SIEVE-Score‡,1.0,NEF,,47.1,86.56,47.1,293,15943,160,138.496,0.997,344.012,0.736,86.56,0.635,0.606,,
ptn1,SIEVE-Score‡,1.0,NEF,,53.2,93.713,53.2,130,7380,74,69.347,0.999,831.25,0.766,93.713,0.703,0.676,,
pur2,SIEVE-Score‡,1.0,NEF,,54.6,99.273,54.6,50,2750,28,27.796,1.0,7371.0,0.778,99.273,0.74,0.709,,
pygm,SIEVE-Score‡,1.0,NEF,,34.8,66.541,34.8,77,4027,41,27.282,0.99,102.019,0.675,66.541,0.479,0.455,,
pyrd,SIEVE-Score‡,1.0,NEF,,56.8,96.095,56.8,111,6561,66,63.423,0.999,1429.977,0.785,96.095,0.738,0.713,,
reni,SIEVE-Score‡,1.0,NEF,,26.0,38.289,26.0,104,7062,71,27.185,0.976,41.512,0.628,38.289,0.308,0.302,,
rock1,SIEVE-Score‡,1.0,NEF,,48.4,75.625,48.4,100,6400,64,48.4,0.995,195.462,0.741,75.625,0.6,0.585,,
rxra,SIEVE-Score‡,1.0,NEF,,40.5,74.926,40.5,131,7081,71,53.197,0.994,158.533,0.702,74.926,0.546,0.52,,
sahh,SIEVE-Score‡,1.0,NEF,,34.8,62.408,34.8,63,3513,36,22.467,0.989,90.913,0.676,62.408,0.465,0.447,,
src,SIEVE-Score‡,1.0,NEF,,44.9,67.176,44.9,524,35024,351,235.787,0.993,134.742,0.723,67.176,0.544,0.533,,
tgfr1,SIEVE-Score‡,1.0,NEF,,61.5,94.747,61.5,133,8633,87,82.43,0.999,1152.701,0.81,94.747,0.764,0.746,,
thb,SIEVE-Score‡,1.0,NEF,,36.6,49.911,36.6,103,7553,76,37.933,0.986,72.074,0.682,49.911,0.422,0.417,,
thrb,SIEVE-Score‡,1.0,NEF,,51.6,86.611,51.6,461,27465,275,238.179,0.997,378.911,0.758,86.611,0.665,0.643,,
try1,SIEVE-Score‡,1.0,NEF,,56.5,95.987,56.5,449,26429,265,254.367,0.999,1384.13,0.783,95.987,0.734,0.709,,
tryb1,SIEVE-Score‡,1.0,NEF,,49.8,94.517,49.8,148,7798,78,73.723,0.999,890.949,0.749,94.517,0.682,0.648,,
tysy,SIEVE-Score‡,1.0,NEF,,58.7,93.283,58.7,109,6859,69,64.365,0.999,860.05,0.795,93.283,0.739,0.72,,
urok,SIEVE-Score‡,1.0,NEF,,57.0,92.229,57.0,162,10012,101,93.152,0.999,721.658,0.787,92.229,0.725,0.705,,
vgfr2,SIEVE-Score‡,1.0,NEF,,37.4,60.32,37.4,409,25359,254,153.213,0.989,92.734,0.685,60.32,0.469,0.455,,
wee1,SIEVE-Score‡,1.0,NEF,,60.7,99.031,60.7,102,6252,63,62.389,1.0,6160.149,0.806,99.031,0.776,0.753,,
xiap,SIEVE-Score‡,1.0,NEF,,51.8,98.667,51.8,100,5250,53,52.293,1.0,3811.0,0.761,98.667,0.715,0.679,,
aa2ar,DLIGAND2,1.0,NEF,,2.5,3.762,2.5,482,32032,321,12.076,0.719,2.559,0.508,3.762,0.019,0.018,,
abl1,DLIGAND2,1.0,NEF,,7.49,12.47,7.49,182,10932,110,13.717,0.894,8.415,0.533,12.47,0.085,0.082,,
ace,DLIGAND2,1.0,NEF,,2.99,4.907,2.99,282,17182,172,8.441,0.756,3.093,0.51,4.907,0.026,0.025,,
aces,DLIGAND2,1.0,NEF,,0.75,1.272,0.75,453,26703,268,3.41,0.428,0.747,0.499,1.272,-0.003,-0.003,,
ada,DLIGAND2,1.0,NEF,,0.39,0.654,0.39,93,5543,56,0.366,0.278,0.386,0.497,0.654,-0.008,-0.008,,
ada17,DLIGAND2,1.0,NEF,,1.56,2.278,1.56,532,36432,365,8.315,0.611,1.573,0.503,2.278,0.007,0.007,,
adrb1,DLIGAND2,1.0,NEF,,6.78,10.404,6.78,247,16097,161,16.75,0.882,7.451,0.529,10.404,0.073,0.071,,
adrb2,DLIGAND2,1.0,NEF,,7.17,10.874,7.17,231,15231,153,16.638,0.888,7.923,0.531,10.874,0.077,0.075,,
akt1,DLIGAND2,1.0,NEF,,9.24,16.17,9.24,293,16743,168,27.165,0.915,10.829,0.542,16.17,0.111,0.106,,
akt2,DLIGAND2,1.0,NEF,,1.06,1.767,1.06,117,7017,71,1.255,0.515,1.061,0.5,1.767,0.001,0.001,,
aldr,DLIGAND2,1.0,NEF,,0.45,0.781,0.45,159,9159,92,0.719,0.308,0.446,0.497,0.781,-0.007,-0.007,,
ampc,DLIGAND2,1.0,NEF,,0.0,0.0,0.0,48,2898,29,0.0,0.0,0.0,0.495,0.0,-0.013,-0.013,,
andr,DLIGAND2,1.0,NEF,,0.19,0.35,0.19,269,14619,147,0.514,0.158,0.187,0.496,0.35,-0.011,-0.011,,
aofb,DLIGAND2,1.0,NEF,,3.57,6.203,3.57,122,7022,71,4.404,0.789,3.74,0.513,6.203,0.035,0.033,,
bace1,DLIGAND2,1.0,NEF,,13.39,20.613,13.39,283,18383,184,37.929,0.943,16.607,0.563,20.613,0.156,0.152,,
braf,DLIGAND2,1.0,NEF,,4.41,6.636,4.41,152,10102,102,6.768,0.823,4.652,0.517,6.636,0.043,0.042,,
cah2,DLIGAND2,1.0,NEF,,0.36,0.559,0.36,492,31664,317,1.773,0.263,0.356,0.497,0.559,-0.008,-0.008,,
casp3,DLIGAND2,1.0,NEF,,2.86,5.222,2.86,199,10899,109,5.692,0.748,2.962,0.509,5.222,0.025,0.024,,
cdk2,DLIGAND2,1.0,NEF,,1.0,1.673,1.0,474,28324,284,4.753,0.5,1.0,0.5,1.673,0.0,0.0,,
comt,DLIGAND2,1.0,NEF,,0.0,0.0,0.0,41,3891,39,0.0,0.0,0.0,0.495,0.0,-0.01,-0.01,,
cp2c9,DLIGAND2,1.0,NEF,,6.59,10.446,6.59,120,7570,76,7.939,0.879,7.242,0.529,10.446,0.071,0.07,,
cp3a4,DLIGAND2,1.0,NEF,,3.62,5.141,3.62,170,11970,120,6.169,0.79,3.762,0.513,5.141,0.032,0.031,,
csf1r,DLIGAND2,1.0,NEF,,0.35,0.472,0.35,166,12316,124,0.585,0.258,0.347,0.497,0.472,-0.008,-0.008,,
cxcr4,DLIGAND2,1.0,NEF,,0.0,0.0,0.0,40,3446,35,0.0,0.0,0.0,0.495,0.0,-0.011,-0.011,,
def,DLIGAND2,1.0,NEF,,0.0,0.0,0.0,102,5802,59,0.0,0.0,0.0,0.495,0.0,-0.014,-0.013,,
dhi1,DLIGAND2,1.0,NEF,,0.39,0.654,0.39,330,19680,197,1.288,0.278,0.386,0.497,0.654,-0.008,-0.008,,
dpp4,DLIGAND2,1.0,NEF,,1.02,1.311,1.02,533,41483,415,5.439,0.505,1.02,0.5,1.311,0.0,0.0,,
drd3,DLIGAND2,1.0,NEF,,2.52,3.503,2.52,480,34530,346,12.121,0.72,2.575,0.508,3.503,0.018,0.018,,
dyr,DLIGAND2,1.0,NEF,,3.37,4.466,3.37,231,17431,175,7.816,0.777,3.481,0.512,4.466,0.028,0.027,,
egfr,DLIGAND2,1.0,NEF,,4.09,6.228,4.09,542,35592,356,22.173,0.811,4.295,0.516,6.228,0.039,0.038,,
esr1,DLIGAND2,1.0,NEF,,19.28,35.05,19.28,383,21068,211,73.955,0.967,29.145,0.593,35.05,0.25,0.239,,
esr2,DLIGAND2,1.0,NEF,,3.36,5.996,3.36,367,20566,206,12.352,0.778,3.511,0.512,5.996,0.032,0.031,,
fa10,DLIGAND2,1.0,NEF,,3.53,6.568,3.53,537,28862,289,18.981,0.788,3.708,0.513,6.568,0.035,0.033,,
fa7,DLIGAND2,1.0,NEF,,31.19,55.871,31.19,114,6364,64,35.758,0.986,69.414,0.655,55.871,0.411,0.394,,
fabp4,DLIGAND2,1.0,NEF,,21.1,35.456,21.1,47,2797,28,9.928,0.97,32.141,0.602,35.456,0.264,0.255,,
fak1,DLIGAND2,1.0,NEF,,0.0,0.0,0.0,100,5450,55,0.0,0.0,0.0,0.495,0.0,-0.014,-0.013,,
fgfr1,DLIGAND2,1.0,NEF,,3.05,4.796,3.05,139,8839,89,4.269,0.759,3.153,0.51,4.796,0.026,0.025,,
fkb1a,DLIGAND2,1.0,NEF,,6.61,12.413,6.61,111,5911,60,7.448,0.881,7.405,0.529,12.413,0.079,0.075,,
fnta,DLIGAND2,1.0,NEF,,15.02,17.069,15.02,592,52092,521,88.932,0.947,17.906,0.571,17.069,0.151,0.151,,
fpps,DLIGAND2,1.0,NEF,,0.0,0.0,0.0,85,8935,90,0.0,0.0,0.0,0.495,0.0,-0.01,-0.01,,
gcr,DLIGAND2,1.0,NEF,,0.36,0.609,0.36,258,15258,153,0.931,0.263,0.356,0.497,0.609,-0.008,-0.008,,
glcm,DLIGAND2,1.0,NEF,,0.0,0.0,0.0,54,3854,39,0.0,0.0,0.0,0.495,0.0,-0.012,-0.012,,
gria2,DLIGAND2,1.0,NEF,,1.01,1.33,1.01,158,12003,121,1.609,0.503,1.01,0.5,1.33,0.0,0.0,,
grik1,DLIGAND2,1.0,NEF,,0.0,0.0,0.0,101,6651,67,0.0,0.0,0.0,0.495,0.0,-0.013,-0.012,,
hdac2,DLIGAND2,1.0,NEF,,5.47,9.651,5.47,185,10485,105,10.134,0.856,5.948,0.523,9.651,0.06,0.058,,
hdac8,DLIGAND2,1.0,NEF,,0.0,0.0,0.0,170,10620,107,0.0,0.0,0.0,0.495,0.0,-0.013,-0.013,,
hivint,DLIGAND2,1.0,NEF,,12.37,18.326,12.37,100,6750,68,12.462,0.937,14.921,0.558,18.326,0.141,0.138,,
hivpr,DLIGAND2,1.0,NEF,,13.35,19.72,13.35,536,36286,363,71.584,0.942,16.384,0.563,19.72,0.152,0.149,,
hivrt,DLIGAND2,1.0,NEF,,0.16,0.281,0.16,338,19229,193,0.543,0.136,0.158,0.496,0.281,-0.011,-0.011,,
hmdh,DLIGAND2,1.0,NEF,,8.41,16.028,8.41,170,8920,90,14.425,0.908,9.824,0.538,16.028,0.104,0.099,,
hs90a,DLIGAND2,1.0,NEF,,0.0,0.0,0.0,88,4938,50,0.0,0.0,0.0,0.495,0.0,-0.014,-0.013,,
hxk4,DLIGAND2,1.0,NEF,,0.78,1.497,0.78,92,4792,48,0.719,0.437,0.777,0.499,1.497,-0.003,-0.003,,
igf1r,DLIGAND2,1.0,NEF,,9.26,14.506,9.26,148,9448,95,13.78,0.914,10.661,0.542,14.506,0.105,0.102,,
inha,DLIGAND2,1.0,NEF,,0.0,0.0,0.0,43,2343,24,0.0,0.0,0.0,0.495,0.0,-0.014,-0.013,,
ital,DLIGAND2,1.0,NEF,,0.0,0.0,0.0,138,8638,87,0.0,0.0,0.0,0.495,0.0,-0.013,-0.013,,
jak2,DLIGAND2,1.0,NEF,,9.22,14.932,9.22,107,6607,67,10.004,0.914,10.663,0.542,14.932,0.107,0.104,,
kif11,DLIGAND2,1.0,NEF,,0.51,0.849,0.51,116,6966,70,0.594,0.336,0.506,0.497,0.849,-0.006,-0.006,,
kit,DLIGAND2,1.0,NEF,,3.56,5.567,3.56,166,10616,107,5.956,0.788,3.711,0.513,5.567,0.033,0.032,,
kith,DLIGAND2,1.0,NEF,,2.31,4.529,2.31,57,2907,30,1.359,0.703,2.372,0.507,4.529,0.019,0.018,,
kpcb,DLIGAND2,1.0,NEF,,19.37,29.598,19.37,135,8835,89,26.342,0.964,27.093,0.594,29.598,0.231,0.226,,
lck,DLIGAND2,1.0,NEF,,4.83,7.292,4.83,420,27820,279,20.344,0.837,5.131,0.519,7.292,0.048,0.047,,
lkha4,DLIGAND2,1.0,NEF,,4.94,8.78,4.94,171,9621,97,8.517,0.842,5.319,0.52,8.78,0.053,0.051,,
mapk2,DLIGAND2,1.0,NEF,,1.46,2.359,1.46,101,6251,63,1.486,0.595,1.471,0.502,2.359,0.006,0.006,,
mcr,DLIGAND2,1.0,NEF,,2.6,4.661,2.6,94,5244,53,2.47,0.728,2.678,0.508,4.661,0.022,0.021,,
met,DLIGAND2,1.0,NEF,,0.82,1.192,0.82,166,11416,115,1.371,0.45,0.818,0.499,1.192,-0.002,-0.002,,
mk01,DLIGAND2,1.0,NEF,,1.44,2.458,1.44,79,4629,47,1.155,0.592,1.451,0.502,2.458,0.006,0.006,,
mk10,DLIGAND2,1.0,NEF,,3.75,5.817,3.75,104,6704,68,3.956,0.797,3.92,0.514,5.817,0.035,0.034,,
mk14,DLIGAND2,1.0,NEF,,3.61,5.728,3.61,578,36428,365,20.907,0.79,3.769,0.513,5.728,0.033,0.032,,
mmp13,DLIGAND2,1.0,NEF,,2.6,3.937,2.6,572,37772,378,14.883,0.727,2.666,0.508,3.937,0.02,0.02,,
mp2k1,DLIGAND2,1.0,NEF,,9.93,14.527,9.93,121,8271,83,12.057,0.92,11.448,0.545,14.527,0.11,0.108,,
nos1,DLIGAND2,1.0,NEF,,1.72,2.11,1.72,100,8150,82,1.731,0.634,1.736,0.504,2.11,0.008,0.008,,
nram,DLIGAND2,1.0,NEF,,0.45,0.7,0.45,98,6298,63,0.441,0.308,0.446,0.497,0.7,-0.007,-0.007,,
pa2ga,DLIGAND2,1.0,NEF,,4.7,8.865,4.7,99,5249,53,4.698,0.835,5.06,0.519,8.865,0.052,0.049,,
parp1,DLIGAND2,1.0,NEF,,1.62,2.693,1.62,508,30558,306,8.241,0.621,1.637,0.503,2.693,0.008,0.008,,
pde5a,DLIGAND2,1.0,NEF,,3.54,5.041,3.54,398,27948,280,14.115,0.786,3.675,0.513,5.041,0.031,0.03,,
pgh1,DLIGAND2,1.0,NEF,,0.8,1.419,0.8,195,10995,110,1.561,0.444,0.797,0.499,1.419,-0.003,-0.003,,
pgh2,DLIGAND2,1.0,NEF,,0.75,1.383,0.75,435,23585,236,3.265,0.427,0.746,0.499,1.383,-0.003,-0.003,,
plk1,DLIGAND2,1.0,NEF,,0.0,0.0,0.0,107,6907,70,0.0,0.0,0.0,0.495,0.0,-0.013,-0.012,,
pnph,DLIGAND2,1.0,NEF,,2.14,3.125,2.14,103,7053,71,2.219,0.685,2.177,0.506,3.125,0.014,0.014,,
ppara,DLIGAND2,1.0,NEF,,5.51,10.395,5.51,373,19772,198,20.581,0.858,6.033,0.523,10.395,0.063,0.06,,
ppard,DLIGAND2,1.0,NEF,,2.08,3.997,2.08,240,12490,125,4.996,0.68,2.125,0.506,3.997,0.015,0.014,,
pparg,DLIGAND2,1.0,NEF,,9.83,18.452,9.83,484,25784,258,47.607,0.922,11.828,0.545,18.452,0.123,0.117,,
prgr,DLIGAND2,1.0,NEF,,1.57,2.885,1.57,293,15943,160,4.617,0.613,1.587,0.503,2.885,0.008,0.007,,
ptn1,DLIGAND2,1.0,NEF,,9.33,16.435,9.33,130,7380,74,12.162,0.916,10.968,0.543,16.435,0.112,0.108,,
pur2,DLIGAND2,1.0,NEF,,0.5,0.909,0.5,50,2750,28,0.255,0.331,0.495,0.497,0.909,-0.007,-0.007,,
pygm,DLIGAND2,1.0,NEF,,0.88,1.683,0.88,77,4027,41,0.69,0.468,0.878,0.499,1.683,-0.002,-0.002,,
pyrd,DLIGAND2,1.0,NEF,,2.24,3.79,2.24,111,6561,66,2.501,0.696,2.289,0.506,3.79,0.016,0.016,,
reni,DLIGAND2,1.0,NEF,,6.0,8.836,6.0,104,7062,71,6.274,0.866,6.485,0.526,8.836,0.062,0.06,,
rock1,DLIGAND2,1.0,NEF,,0.0,0.0,0.0,100,6400,64,0.0,0.0,0.0,0.495,0.0,-0.013,-0.012,,
rxra,DLIGAND2,1.0,NEF,,5.53,10.231,5.53,131,7081,71,7.264,0.858,6.046,0.523,10.231,0.063,0.06,,
sahh,DLIGAND2,1.0,NEF,,0.0,0.0,0.0,63,3513,36,0.0,0.0,0.0,0.495,0.0,-0.014,-0.013,,
src,DLIGAND2,1.0,NEF,,2.29,3.426,2.29,524,35024,351,12.026,0.7,2.336,0.507,3.426,0.016,0.016,,
tgfr1,DLIGAND2,1.0,NEF,,2.5,3.852,2.5,133,8633,87,3.351,0.719,2.56,0.508,3.852,0.019,0.019,,
thb,DLIGAND2,1.0,NEF,,0.0,0.0,0.0,103,7553,76,0.0,0.0,0.0,0.495,0.0,-0.012,-0.012,,
thrb,DLIGAND2,1.0,NEF,,4.18,7.016,4.18,461,27465,275,19.294,0.815,4.42,0.516,7.016,0.042,0.04,,
try1,DLIGAND2,1.0,NEF,,11.73,19.928,11.73,449,26429,265,52.809,0.935,14.4,0.555,19.928,0.142,0.137,,
tryb1,DLIGAND2,1.0,NEF,,12.81,24.312,12.81,148,7798,78,18.964,0.943,16.604,0.56,24.312,0.165,0.157,,
tysy,DLIGAND2,1.0,NEF,,1.62,2.574,1.62,109,6859,69,1.776,0.621,1.636,0.503,2.574,0.008,0.008,,
urok,DLIGAND2,1.0,NEF,,17.65,28.559,17.65,162,10012,101,28.844,0.96,24.306,0.585,28.559,0.216,0.21,,
vgfr2,DLIGAND2,1.0,NEF,,7.59,12.241,7.59,409,25359,254,31.093,0.895,8.509,0.534,12.241,0.085,0.082,,
wee1,DLIGAND2,1.0,NEF,,4.37,7.13,4.37,102,6252,63,4.492,0.822,4.629,0.517,7.13,0.044,0.043,,
xiap,DLIGAND2,1.0,NEF,,11.57,22.038,11.57,100,5250,53,11.68,0.936,14.558,0.554,22.038,0.149,0.141,,
aa2ar,X-Score,1.0,NEF,,1.31,1.971,1.31,482,32032,321,6.328,0.568,1.316,0.502,1.971,0.004,0.004,,
abl1,X-Score,1.0,NEF,,15.2,25.306,15.2,182,10932,110,27.836,0.952,20.011,0.573,25.306,0.186,0.18,,
ace,X-Score,1.0,NEF,,3.79,6.22,3.79,282,17182,172,10.699,0.799,3.975,0.514,6.22,0.036,0.035,,
aces,X-Score,1.0,NEF,,1.51,2.562,1.51,453,26703,268,6.865,0.604,1.523,0.503,2.562,0.007,0.007,,
ada,X-Score,1.0,NEF,,0.0,0.0,0.0,93,5543,56,0.0,0.0,0.0,0.495,0.0,-0.013,-0.013,,
ada17,X-Score,1.0,NEF,,2.19,3.198,2.19,532,36432,365,11.673,0.69,2.229,0.506,3.198,0.015,0.014,,
adrb1,X-Score,1.0,NEF,,3.36,5.156,3.36,247,16097,161,8.301,0.777,3.488,0.512,5.156,0.03,0.029,,
adrb2,X-Score,1.0,NEF,,0.91,1.38,0.91,231,15231,153,2.112,0.476,0.909,0.5,1.38,-0.001,-0.001,,
akt1,X-Score,1.0,NEF,,1.67,2.922,1.67,293,16743,168,4.91,0.628,1.69,0.503,2.922,0.009,0.009,,
akt2,X-Score,1.0,NEF,,5.04,8.404,5.04,117,7017,71,5.967,0.844,5.411,0.521,8.404,0.053,0.052,,
aldr,X-Score,1.0,NEF,,0.0,0.0,0.0,159,9159,92,0.0,0.0,0.0,0.495,0.0,-0.013,-0.013,,
ampc,X-Score,1.0,NEF,,0.0,0.0,0.0,48,2898,29,0.0,0.0,0.0,0.495,0.0,-0.013,-0.013,,
andr,X-Score,1.0,NEF,,0.76,1.398,0.76,269,14619,147,2.056,0.431,0.757,0.499,1.398,-0.003,-0.003,,
aofb,X-Score,1.0,NEF,,1.84,3.197,1.84,122,7022,71,2.27,0.651,1.868,0.504,3.197,0.011,0.011,,
bace1,X-Score,1.0,NEF,,13.8,21.245,13.8,283,18383,184,39.09,0.945,17.253,0.565,21.245,0.161,0.157,,
braf,X-Score,1.0,NEF,,9.18,13.813,9.18,152,10102,102,14.089,0.913,10.491,0.542,13.813,0.102,0.1,,
cah2,X-Score,1.0,NEF,,3.47,5.392,3.47,492,31664,317,17.092,0.783,3.611,0.513,5.392,0.031,0.03,,
casp3,X-Score,1.0,NEF,,0.29,0.529,0.29,199,10899,109,0.577,0.223,0.286,0.496,0.529,-0.01,-0.009,,
cdk2,X-Score,1.0,NEF,,0.53,0.887,0.53,474,28324,284,2.519,0.345,0.526,0.498,0.887,-0.006,-0.006,,
comt,X-Score,1.0,NEF,,0.0,0.0,0.0,41,3891,39,0.0,0.0,0.0,0.495,0.0,-0.01,-0.01,,
cp2c9,X-Score,1.0,NEF,,4.94,7.831,4.94,120,7570,76,5.951,0.841,5.275,0.52,7.831,0.05,0.049,,
cp3a4,X-Score,1.0,NEF,,2.25,3.195,2.25,170,11970,120,3.835,0.696,2.291,0.506,3.195,0.015,0.015,,
csf1r,X-Score,1.0,NEF,,2.11,2.844,2.11,166,12316,124,3.526,0.682,2.142,0.506,2.844,0.013,0.013,,
cxcr4,X-Score,1.0,NEF,,0.0,0.0,0.0,40,3446,35,0.0,0.0,0.0,0.495,0.0,-0.011,-0.011,,
def,X-Score,1.0,NEF,,0.0,0.0,0.0,102,5802,59,0.0,0.0,0.0,0.495,0.0,-0.014,-0.013,,
dhi1,X-Score,1.0,NEF,,3.19,5.349,3.19,330,19680,197,10.538,0.768,3.314,0.511,5.349,0.029,0.028,,
dpp4,X-Score,1.0,NEF,,0.48,0.617,0.48,533,41483,415,2.559,0.323,0.477,0.497,0.617,-0.006,-0.006,,
drd3,X-Score,1.0,NEF,,2.2,3.058,2.2,480,34530,346,10.581,0.691,2.238,0.506,3.058,0.014,0.014,,
dyr,X-Score,1.0,NEF,,2.69,3.565,2.69,231,17431,175,6.238,0.734,2.752,0.509,3.565,0.02,0.02,,
egfr,X-Score,1.0,NEF,,1.1,1.675,1.1,542,35592,356,5.963,0.524,1.102,0.501,1.675,0.001,0.001,,
esr1,X-Score,1.0,NEF,,12.77,23.215,12.77,383,21068,211,48.983,0.942,16.328,0.56,23.215,0.161,0.154,,
esr2,X-Score,1.0,NEF,,3.77,6.728,3.77,367,20566,206,13.859,0.799,3.97,0.514,6.728,0.038,0.036,,
fa10,X-Score,1.0,NEF,,11.28,20.987,11.28,537,28862,289,60.653,0.933,14.011,0.552,20.987,0.142,0.136,,
fa7,X-Score,1.0,NEF,,9.6,17.197,9.6,114,6364,64,11.006,0.919,11.386,0.544,17.197,0.117,0.112,,
fabp4,X-Score,1.0,NEF,,10.55,17.728,10.55,47,2797,28,4.964,0.927,12.608,0.549,17.728,0.126,0.121,,
fak1,X-Score,1.0,NEF,,0.0,0.0,0.0,100,5450,55,0.0,0.0,0.0,0.495,0.0,-0.014,-0.013,,
fgfr1,X-Score,1.0,NEF,,1.02,1.604,1.02,139,8839,89,1.428,0.505,1.02,0.5,1.604,0.0,0.0,,
fkb1a,X-Score,1.0,NEF,,2.36,4.432,2.36,111,5911,60,2.659,0.708,2.423,0.507,4.432,0.019,0.018,,
fnta,X-Score,1.0,NEF,,3.85,4.375,3.85,592,52092,521,22.796,0.799,3.98,0.514,4.375,0.031,0.031,,
fpps,X-Score,1.0,NEF,,0.0,0.0,0.0,85,8935,90,0.0,0.0,0.0,0.495,0.0,-0.01,-0.01,,
gcr,X-Score,1.0,NEF,,0.9,1.522,0.9,258,15258,153,2.328,0.473,0.898,0.499,1.522,-0.001,-0.001,,
glcm,X-Score,1.0,NEF,,18.01,25.235,18.01,54,3854,39,9.841,0.96,23.751,0.587,25.235,0.205,0.202,,
gria2,X-Score,1.0,NEF,,0.0,0.0,0.0,158,12003,121,0.0,0.0,0.0,0.495,0.0,-0.012,-0.012,,
grik1,X-Score,1.0,NEF,,0.0,0.0,0.0,101,6651,67,0.0,0.0,0.0,0.495,0.0,-0.013,-0.012,,
hdac2,X-Score,1.0,NEF,,5.53,9.757,5.53,185,10485,105,10.245,0.858,6.02,0.523,9.757,0.061,0.059,,
hdac8,X-Score,1.0,NEF,,3.87,6.195,3.87,170,10620,107,6.629,0.802,4.06,0.515,6.195,0.037,0.036,,
hivint,X-Score,1.0,NEF,,4.98,7.378,4.98,100,6750,68,5.017,0.841,5.297,0.52,7.378,0.049,0.048,,
hivpr,X-Score,1.0,NEF,,5.1,7.533,5.1,536,36286,363,27.347,0.845,5.434,0.521,7.533,0.05,0.049,,
hivrt,X-Score,1.0,NEF,,1.72,3.023,1.72,338,19229,193,5.835,0.635,1.742,0.504,3.023,0.01,0.009,,
hmdh,X-Score,1.0,NEF,,2.85,5.432,2.85,170,8920,90,4.888,0.747,2.956,0.51,5.432,0.026,0.025,,
hs90a,X-Score,1.0,NEF,,0.0,0.0,0.0,88,4938,50,0.0,0.0,0.0,0.495,0.0,-0.014,-0.013,,
